name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Claudio Yacob,West Bromwich Albion,ar,29,DMC,181,77,29(1),2484,-,-,7,-,0.5,87.4,1.3,1,3.6,1.5,2,0.1,2.7,1,0.5,-,0.2,0.1,0.9,-,0.4,0.5,41.5,-,2.4,-,2012-13
Jonas Olsson,West Bromwich Albion,se,33,D(C),195,85,36,3240,-,-,5,-,0.5,78.6,2.3,-,0.8,0.7,0.9,0.6,7.1,0.2,1,1,0.3,0.1,0.7,0.1,0.1,0.1,34.1,-,3.2,-,2012-13
Craig Dawson,West Bromwich Albion,eng,26,D(CR),188,78,1,90,-,-,-,-,-,74.1,4,-,-,-,-,-,4,1,5,-,-,-,-,-,-,1,27,-,3,-,2012-13
Gabriel Tamas,West Bromwich Albion,ro,32,D(CR),188,79,7(4),631,-,-,3,-,0.2,72.6,0.6,-,1.4,0.5,0.9,-,4.1,0.7,0.5,-,0.4,-,0.5,-,0.2,0.5,21.9,0.3,2.5,0.1,2012-13
Youssouf Mulumbu,West Bromwich Albion,cd,29,M(C),177,65,28,2516,2,2,4,1,1.4,85.7,0.5,1,2.4,1.5,1.4,-,0.4,0.8,0.3,-,1.1,1.1,1.7,-,2.5,1.6,54.6,0.1,3.5,0.1,2012-13
Gareth McAuley,West Bromwich Albion,nir,36,D(C),191,70,36,3240,3,2,3,-,0.7,81.3,3.5,3,1,0.9,0.6,1.3,7.9,0.3,0.9,2,0.3,0.2,0.7,-,0.2,0.4,26.3,-,1.8,-,2012-13
Billy Jones,West Bromwich Albion,eng,29,D(LR),183,77,24(3),2210,1,2,8,-,0.4,73.5,1.1,1,2,1,1,0.2,3.3,0.4,0.3,-,0.5,0.9,0.7,0.1,0.3,0.6,25,0.3,0.9,-,2012-13
Graham Dorrans,West Bromwich Albion,sct,29,M(CLR),175,65,21(5),1764,1,3,3,-,1.5,82.5,0.3,-,1.4,0.8,0.5,-,0.3,0.7,0.1,-,1.2,0.4,0.5,-,1.2,1.2,31,0.7,2.3,0.1,2012-13
Isaiah Brown,West Bromwich Albion,eng,19,AM(L),182,70,0(1),4,-,-,1,-,-,50,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2012-13
James Morrison,West Bromwich Albion,sct,30,M(CR),178,64,33(2),2851,5,4,4,-,1.5,81.6,0.5,-,1.5,0.9,0.5,-,0.4,0.6,0.1,-,1.8,0.5,0.9,-,1.8,1.7,38.4,0.8,2.6,0.1,2012-13
Liam Ridgewell,West Bromwich Albion,eng,32,D(CL),188,80,28(2),2486,-,1,6,-,0.1,78,0.9,1,1.4,1.1,1.1,0.1,3.1,0.5,0.6,-,0.6,0.2,1,0.1,0.5,0.5,32.3,0.5,1.4,-,2012-13
George Thorne,West Bromwich Albion,eng,23,DMC,188,83,3(2),230,-,-,-,-,0.2,79.2,0.8,-,1.6,0.2,0.2,-,2.6,-,0.4,-,0.4,0.4,0.6,-,0.8,0.4,26,0.4,1.2,-,2012-13
Gonzalo Jara,West Bromwich Albion,cl,31,"D(CR),DMC",178,77,0(1),45,-,1,-,-,-,85.7,-,-,1,-,1,-,1,1,-,-,2,-,-,-,-,-,21,1,-,-,2012-13
Shane Long,West Bromwich Albion,ie,29,"AM(R),FW",178,70,25(9),2168,8,4,3,-,1.4,69.7,1.8,1,1.1,0.2,1.3,-,0.5,0.3,0.1,-,0.8,0.4,1.7,0.6,1.4,1.9,15.6,0.2,0.7,-,2012-13
Marc-Antoine Fortuné,West Bromwich Albion,fr,35,"AM(R),FW",183,81,9(12),820,2,2,2,1,0.7,74.9,0.5,-,0.9,0.2,0.9,-,0.1,0.2,-,-,0.2,0.5,1.2,0.3,1.3,1.1,11,0.1,0.1,-,2012-13
Ben Foster,West Bromwich Albion,eng,33,GK,193,79,30,2700,-,-,-,-,-,46.6,0.2,1,-,-,-,-,0.7,-,-,-,0.1,-,0.1,-,-,0.1,26.6,-,8.8,-,2012-13
Zoltán Gera,West Bromwich Albion,hu,37,M(CLR),183,75,14(2),1129,4,1,1,-,1.2,78.9,1.5,1,2.7,0.8,1,-,1.1,0.9,0.1,-,0.9,0.1,1.1,0.1,2.1,1.5,32,0.8,0.9,0.1,2012-13
Jerome Thomas,West Bromwich Albion,eng,33,M(L),178,79,4(6),402,-,-,-,-,0.3,83.5,0.1,-,0.8,0.6,0.5,-,-,0.2,-,-,0.7,0.5,0.9,0.1,0.7,0.7,12.7,0.5,-,-,2012-13
Markus Rosenberg,West Bromwich Albion,se,33,FW,185,80,5(19),539,-,2,-,-,0.8,72.4,0.3,-,0.5,0.2,0.5,-,0.1,0.5,-,-,0.3,0.1,0.3,0.3,0.8,0.5,5.6,-,0.3,-,2012-13
Chris Brunt,West Bromwich Albion,nir,31,"D(L),M(CL)",185,84,23(8),2182,2,4,4,-,1.3,78.8,0.5,-,1.7,1.1,0.9,-,0.9,1.1,0.1,-,1.9,0.2,0.3,0.1,0.5,0.6,37.3,1.8,2.5,-,2012-13
Peter Odemwingie,West Bromwich Albion,ng,35,"AM(LR),FW",182,75,13(12),1270,5,3,1,1,2,81.6,0.3,2,1.1,0.8,0.6,-,0.3,0.3,-,-,1,1.2,0.8,0.3,1.1,1,20.4,0.2,0.7,-,2012-13
Boaz Myhill,West Bromwich Albion,wls,33,GK,191,91,8,720,-,-,-,-,-,51.5,0.1,-,-,-,-,-,1.1,-,-,-,-,-,-,-,-,-,25.8,-,9.8,-,2012-13
Goran Popov,West Bromwich Albion,mk,31,D(L),189,89,10(2),887,-,1,1,1,0.6,76.9,1.9,-,1.8,0.7,1.1,0.3,2.8,0.5,0.2,-,0.3,0.5,0.5,-,0.9,0.3,31.4,0.5,1.6,-,2012-13
Franco Di Santo,Wigan,ar,27,"AM(L),FW",193,88,24(11),2136,5,2,5,-,1.9,72.8,0.7,1,0.6,0.3,1.3,-,0.4,0.2,0.1,-,0.7,0.5,1.3,0.3,1.3,1.6,17.1,0.2,0.7,0.1,2012-13
Ben Watson,Wigan,eng,31,M(C),178,68,7(5),624,1,-,1,-,1.2,87.5,0.3,2,1.4,2.3,1.1,-,1,1,0.4,-,0.3,0.2,0.5,-,0.4,0.5,48.2,0.1,6.7,-,2012-13
Ronnie Stam,Wigan,nl,32,M(R),175,62,11(6),1009,-,-,-,-,0.4,84.1,0.2,-,1.3,1.1,0.8,-,0.8,0.7,-,-,0.4,1.4,0.5,0.1,0.7,1,22.2,0.5,0.9,-,2012-13
James McCarthy,Wigan,ie,25,M(C),180,72,38,3376,3,2,7,-,1,87.3,0.4,1,2.6,2,1.3,-,1.6,1.1,0.5,-,0.9,0.7,1.3,-,0.7,0.8,57.6,0.1,4.7,-,2012-13
Ali Al Habsi,Wigan,om,34,GK,194,80,29,2610,-,-,-,-,-,64.8,0.1,1,-,-,-,-,1.2,-,-,1,-,-,0.1,-,-,-,22.9,-,7.7,-,2012-13
Victor Moses,Wigan,ng,25,M(CLR),177,75,1,90,-,-,-,-,2,90.3,-,-,-,-,-,-,-,-,-,-,-,4,3,-,1,4,31,-,1,-,2012-13
Paul Scharner,Wigan,at,36,D(C),191,81,14,1260,-,1,5,-,0.6,82.8,2.4,-,1.7,4.2,1.1,0.6,5.3,0.9,0.3,-,0.4,0.2,0.6,0.1,0.5,0.2,44.1,-,3.6,-,2012-13
Mauro Boselli,Wigan,ar,31,FW,181,73,1(6),130,-,-,-,-,0.7,77.8,0.6,-,-,-,0.1,-,0.4,-,-,-,-,0.1,-,0.6,0.1,0.3,2.6,-,-,-,2012-13
Adrián López,Wigan,es,29,D(C),183,88,3(2),356,-,-,1,-,-,83.1,1.4,-,3.8,4,1,0.8,5.8,0.2,-,-,0.2,-,0.4,-,-,-,29.6,-,2.6,-,2012-13
James McArthur,Wigan,sct,28,M(C),168,64,24(10),2407,3,2,7,-,0.8,85.1,0.7,1,2.6,1.6,1,-,1.1,1,0.7,-,0.8,0.4,0.8,-,1.1,0.9,48.6,-,4,-,2012-13
Maynor Figueroa,Wigan,hn,33,"D(CL),M(L)",182,85,33,2815,1,1,6,1,1.2,77.7,1.2,1,2.1,2.2,1.3,0.4,3.6,0.9,0.7,-,0.5,0.6,0.8,-,0.2,0.6,52.1,0.3,4.7,-,2012-13
Antolin Alcaraz,Wigan,py,34,D(C),184,80,8(2),691,-,-,2,-,0.3,83.7,1.5,1,2.4,2.8,1,0.7,4.3,1.1,0.3,-,0.3,0.4,0.3,0.1,0.5,0.5,34.9,0.1,4.7,-,2012-13
Ángelo Henríquez,Wigan,cl,22,Forward,177,73,0(4),45,1,-,1,-,0.8,66.7,-,-,-,-,0.3,-,-,-,-,-,-,-,0.3,0.3,0.3,0.5,3,-,-,-,2012-13
Arouna Koné,Wigan,ci,32,"AM(LR),FW",182,78,32(2),2931,11,5,-,-,2.7,84.1,0.6,1,0.7,0.4,1.1,-,0.2,0.3,0.1,-,1.2,1.3,0.9,0.8,2.5,2.2,26.4,0.1,0.8,0.1,2012-13
Ryo Miyaichi,Wigan,jp,23,M(L),183,71,0(4),48,-,-,-,-,-,78.1,-,-,-,0.3,0.3,-,-,-,-,-,-,0.5,-,0.3,0.5,0.5,8,1,-,-,2012-13
Iván Ramis,Wigan,es,31,D(C),188,82,16,1399,2,-,1,-,0.4,86.1,1.4,-,2.1,1.4,1.2,0.6,5,1,0.3,-,0.1,0.4,0.5,0.1,0.5,0.1,46.8,-,4.8,-,2012-13
Eduard Campabadal,Wigan,es,23,D(R),178,72,0(1),2,-,-,-,-,-,66.7,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,3,-,-,-,2012-13
Jordi Gómez,Wigan,es,31,M(CLR),178,74,17(15),1515,3,1,4,1,1.8,85.4,0.3,1,0.8,0.9,0.5,-,0.4,0.4,-,-,1.2,0.2,1,0.3,0.9,0.9,27.5,0.3,1.3,0.3,2012-13
Gary Caldwell,Wigan,sct,34,D(C),180,74,25,2089,1,1,8,-,0.3,82.3,1,-,1,2,1.2,0.8,4.5,0.4,0.9,1,0.4,0.1,0.4,-,0.1,0.2,43,-,4.8,-,2012-13
Callum McManaman,Wigan,eng,25,"AM(LR),FW",174,74,8(12),639,2,-,-,-,0.7,83.6,0.1,-,1.1,0.4,0.5,-,0.5,0.3,0.1,-,0.3,0.9,0.4,0.1,0.4,0.7,9.5,0.1,0.3,0.1,2012-13
Joel Robles,Wigan,es,26,GK,195,90,9,810,-,-,-,-,-,55.8,0.3,-,-,-,0.1,-,1.3,-,-,-,-,-,-,-,-,-,25.7,0.1,7.4,-,2012-13
Fraser Fyvie,Wigan,sct,23,Midfielder,172,60,0(1),21,-,-,-,-,-,90,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,20,-,1,-,2012-13
David Jones,Wigan,eng,31,M(C),183,80,8(5),809,-,-,1,-,0.8,91.1,0.5,-,1.5,2.1,0.8,0.1,1.1,0.6,-,-,0.4,0.3,0.3,-,0.7,0.4,45.9,0.1,2.5,-,2012-13
Shaun Maloney,Wigan,sct,33,AM(CLR),173,69,34(2),2946,6,8,6,-,1.6,89.9,0.2,2,1.2,1.1,0.9,0.1,0.5,0.6,0.1,-,1.8,0.6,2.5,0.3,1.8,1.3,44.2,0.8,1.3,0.2,2012-13
Roger Espinoza,Wigan,hn,29,M(CL),181,73,6(6),606,1,2,1,-,0.2,79.1,1.5,-,1.5,2.1,0.8,-,0.7,0.3,0.3,-,1,0.3,0.6,-,0.9,1.3,29.8,0.6,1.5,0.1,2012-13
Jean Beausejour,Wigan,cl,32,"D(L),M(L)",178,84,32(2),2787,1,7,4,-,0.4,77.4,0.6,-,1.2,1.1,0.9,0.2,1.7,0.3,0.1,-,2,0.5,1.3,0.4,1.1,1.2,39.3,2,0.8,0.1,2012-13
Roman Golobart,Wigan,es,24,Defender,193,89,2(1),213,-,-,1,-,0.7,71,0.7,-,2,2,0.7,1.3,3,0.3,-,-,-,0.3,1,-,-,-,31,-,2,-,2012-13
Emmerson Boyce,Wigan,eng,36,"D(CR),M(R)",180,73,36,3150,4,-,5,-,0.7,75.4,2.4,2,2,2.1,0.7,0.2,2.9,0.5,0.3,1,0.5,0.5,0.6,-,0.4,0.7,35.8,0.5,1.4,-,2012-13
Garry Monk,Swansea,eng,37,D(C),183,81,10(1),923,-,-,-,-,0.4,91,2.4,-,1.2,1.8,0.4,0.5,10.1,0.5,0.7,-,0.1,0.2,0.6,-,0.2,0.2,36.5,-,2.7,-,2012-13
Wayne Routledge,Swansea,eng,31,"M(CLR),FW",170,64,30(6),2528,5,4,-,-,0.8,80.3,0.2,-,1.1,0.4,1.1,-,0.4,0.6,0.1,-,1.6,0.8,1,0.2,1.3,1.7,32.7,0.5,1.5,-,2012-13
Chico Flores,Swansea,es,29,D(C),187,77,26,2241,-,-,5,1,0.8,89.4,2.5,3,3.3,3.5,1.4,0.6,8.7,0.9,0.7,-,0.3,0.3,1.1,-,0.5,0.3,56.8,-,3.1,-,2012-13
Itay Shechter,Swansea,il,29,FW,178,77,7(11),623,1,-,3,-,0.6,87,0.2,-,0.4,0.3,0.7,-,0.2,0.5,-,-,0.6,0.3,0.7,0.9,0.6,0.9,10.2,0.1,0.1,-,2012-13
Alan Tate,Swansea,eng,34,Defender,185,85,2(1),162,-,-,-,-,-,90,3.7,-,1.3,0.3,0.7,0.3,8,0.3,1.3,-,0.3,-,-,-,0.3,-,16.7,-,1,-,2012-13
Jonathan de Guzmán,Swansea,nl,29,M(CLR),173,70,33(4),2860,5,6,6,-,1.5,88.9,0.2,-,1.2,1.4,0.9,-,0.6,0.5,0.1,1,1.6,0.4,1.2,-,1.3,0.8,54.3,2.1,4.4,-,2012-13
Ashley Williams,Swansea,wls,32,D(C),183,77,37,3330,-,-,7,-,0.6,86.3,2.2,4,1.1,3,1.1,0.6,10.4,0.2,1.4,-,0.1,0.1,0.4,0.1,0.1,0.2,51.8,-,5.7,-,2012-13
Kyle Bartley,Swansea,eng,25,D(C),185,76,1(1),147,-,-,-,-,-,86.9,1.5,-,2.5,0.5,-,0.5,8,0.5,3,-,0.5,-,-,-,1,0.5,42,-,3.5,-,2012-13
Scott Sinclair,Swansea,eng,27,AM(LR),175,64,0(1),13,1,-,-,-,1,75,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4,1,-,-,2012-13
Nathan Dyer,Swansea,eng,28,M(R),165,60,25(12),2309,3,4,3,1,1.4,86.7,0.1,-,1.3,0.8,0.8,-,0.3,0.4,0.1,-,1,0.7,1.9,0.1,1.4,1.4,32.8,0.4,0.4,0.1,2012-13
Michu,Swansea,es,30,"AM(C),FW",191,76,35,3017,18,2,6,-,3.1,78.8,3.3,5,1.3,0.9,1.4,-,1.1,0.4,0.1,-,1,0.2,1.1,0.6,0.9,1.1,32,-,0.8,0.1,2012-13
Roland Lamah,Swansea,be,28,M(L),180,71,1(4),152,-,-,-,-,0.4,85.9,0.6,-,0.6,0.2,0.6,-,-,0.4,0.2,-,0.4,0.4,0.4,0.2,0.6,0.4,15.6,-,0.2,-,2012-13
Luke Moore,Swansea,eng,30,FW,176,76,4(13),529,3,2,-,-,1.2,79.9,0.6,-,0.1,0.1,0.7,0.1,0.3,0.1,-,-,0.5,0.2,0.4,0.4,0.6,0.4,10.2,-,0.1,0.2,2012-13
Kemy Agustien,Swansea,nl,30,DMC,175,75,4(14),564,-,1,2,-,0.2,78.9,0.2,-,0.7,0.9,0.6,-,0.8,0.2,0.2,-,0.3,0.2,0.3,0.1,0.4,0.3,20,0.1,2.3,-,2012-13
Danny Graham,Swansea,eng,31,FW,183,87,10(8),899,3,1,-,-,1.7,79.2,0.3,-,0.1,-,0.1,-,0.7,0.1,0.1,-,0.3,-,0.2,0.4,0.6,0.6,9.6,0.2,0.3,0.1,2012-13
Gerhard Tremmel,Swansea,de,37,GK,190,86,12(2),1108,-,-,-,-,-,51.7,0.5,1,-,-,-,0.1,1.1,-,-,-,-,-,-,-,-,-,23.4,-,6.7,-,2012-13
Mark Gower,Swansea,eng,37,M(C),180,75,0(1),6,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,-,1,-,2012-13
Pablo Hernández,Swansea,es,31,M(CLR),173,64,27(3),2202,3,6,3,-,1.6,80.2,0.2,-,0.9,1.4,0.5,-,0.5,0.6,0.1,-,1.8,1,0.8,0.3,0.8,1.3,43.2,0.5,2.5,0.3,2012-13
Ki Sung-yueng,Swansea,kr,27,DMC,187,79,20(9),2037,-,2,3,-,1.3,92.7,0.5,-,1.1,1.2,0.9,0.1,1.3,0.3,0.3,-,1.1,0.4,0.8,-,0.8,0.5,55.8,0.6,5.9,0.1,2012-13
Angel Rangel,Swansea,es,33,D(R),188,84,30(3),2750,3,1,7,-,0.8,83.8,1.2,2,2.5,2.5,1,-,4.4,0.8,0.3,-,0.7,0.4,0.4,0.1,0.4,0.6,55.8,0.6,2.9,0.1,2012-13
Dwight Tiendalli,Swansea,nl,30,D(R),180,69,11(3),1012,1,-,3,-,0.4,85,0.6,-,3.1,2.3,1.1,-,2.4,0.5,0.1,-,0.4,0.5,1.2,0.2,0.7,0.4,40,0.5,0.9,-,2012-13
Leon Britton,Swansea,eng,33,M(C),168,64,30(3),2533,-,-,4,-,0.3,91.4,0.2,-,1.3,2,0.6,-,0.8,0.8,0.5,-,0.3,0.4,0.9,-,0.9,0.8,53.5,-,1.7,-,2012-13
Ben Davies,Swansea,wls,23,D(CL),181,76,33(4),3049,1,2,5,-,0.2,83.1,1.5,1,2.5,1.8,0.8,0.1,4.5,0.9,0.3,-,0.5,0.5,0.9,-,0.4,0.3,41.2,0.6,2,-,2012-13
Neil Taylor,Swansea,wls,27,"D(L),M(L)",175,65,4(2),278,-,-,-,-,0.5,87.8,0.2,-,1.3,1,0.5,-,2,0.3,-,-,0.2,0.2,0.3,-,0.2,0.5,24.5,0.2,0.8,-,2012-13
Michel Vorm,Swansea,nl,32,GK,183,84,26,2312,-,-,1,-,-,59.8,0.3,-,-,-,-,-,0.7,0.1,-,-,0.1,-,0.2,-,-,-,28.7,-,6.8,-,2012-13
