name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB
Darren Fletcher,Manchester United,sct,32,M(C),183,83,9(3),779,-,-,-,-,0.4,89.1,0.5,-,0.7,1.2,0.3,-,0.8,0.7,0.1,-,0.6,0.3,0.9,-,0.5,0.8,55.6,0.1,4.6,-
Rafael,Manchester United,br,26,D(R),172,78,18(1),1421,-,1,5,-,0.4,78.8,0.9,1,2.3,1.8,1,0.2,4,0.8,0.3,-,0.9,1,1.3,0.1,0.6,0.6,35.1,0.5,0.8,-
Anders Lindegaard,Manchester United,dk,32,GK,193,80,1,90,-,-,-,-,-,43.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30,-,9,-
Anderson,Manchester United,br,28,M(CR),176,69,2(2),155,-,-,-,-,0.5,83.1,0.3,-,1.3,0.8,1.3,-,0.8,0.3,-,-,1,0.3,0.3,0.3,1,0.5,29.5,-,2.5,0.3
Shinji Kagawa,Manchester United,jp,27,AM(CL),175,68,14(4),1172,-,3,-,-,0.8,87,0.4,-,1,0.9,0.2,-,0.3,0.4,-,-,0.9,0.6,0.4,0.1,1.8,1.2,39.2,0.3,2.2,0.2
Nemanja Vidic,Manchester United,rs,34,D(C),189,84,23(2),2084,-,-,5,2,0.6,85.5,4.3,2,1.2,1.9,1.3,0.5,10.6,0.2,0.5,-,0.2,0.1,0.5,-,-,0.2,41.7,-,5.2,-
Michael Carrick,Manchester United,eng,35,"D(C),M(C)",188,74,26(3),2413,1,-,5,-,0.6,88.6,0.8,1,2.1,2.8,0.4,0.1,2.1,0.8,0.3,1,1,0.2,0.8,-,0.5,0.4,70.7,0.1,6,-
Adnan Januzaj,Manchester United,be,21,AM(CLR),180,75,15(12),1641,4,3,7,-,1.7,81.6,0.1,2,0.9,0.6,1.1,-,0.3,0.5,0.1,-,1.1,1.9,2.2,0.1,2.1,2,22.1,1.1,0.9,0.2
Jonny Evans,Manchester United,nir,28,D(CL),188,77,17,1378,-,-,-,-,0.4,87.3,2.1,-,1.1,1.5,0.1,0.2,7.8,0.2,0.6,-,0.1,0.2,0.6,-,0.1,0.1,47.4,-,4.7,-
Chicharito,Manchester United,mx,28,FW,175,73,6(18),840,4,2,2,-,0.9,86.2,0.2,-,0.2,0.1,0.3,-,0.1,0.1,-,-,0.5,0.2,0.6,0.4,0.7,1.2,8.8,-,0.5,0.1
Tom Lawrence,Manchester United,wls,22,"AM(CLR),FW",175,75,1,70,-,-,-,-,2,86,-,-,1,2,1,-,-,-,-,-,2,2,1,-,4,-,43,-,-,-
Erik Pieters,Stoke,nl,28,D(L),184,84,34(2),2903,1,2,5,-,0.3,75.6,2.1,-,3.3,1.6,1.6,0.3,3.6,1.3,0.4,-,0.4,0.4,1,0.1,0.6,0.7,33.7,0.3,1.4,-
Brek Shea,Stoke,us,26,"D(L),M(L)",191,82,0(1),31,-,-,-,-,-,66.7,-,-,1,-,1,-,-,-,-,-,-,-,-,-,1,1,6,1,-,-
Marko Arnautovic,Stoke,at,27,AM(LR),192,83,27(3),2257,4,7,3,-,2.4,80.3,0.5,2,1.6,0.7,1,-,0.1,0.9,-,-,1.6,1.3,0.9,0.3,1.5,1.5,29.3,1.1,1.8,0.1
Marc Wilson,Stoke,ie,29,"D(CL),DMC",188,80,30(3),2691,-,-,6,1,0.4,79.1,1.6,-,2,1.1,1,0.3,4.2,0.8,0.8,-,0.2,0.6,0.2,-,0.5,0.5,36.4,0.1,3.4,-
Wilson Palacios,Stoke,hn,32,M(C),178,71,5(11),515,-,-,3,-,-,85.7,0.4,-,1.8,0.8,0.5,-,0.5,1.1,0.2,-,0.1,0.1,0.4,-,0.3,0.1,14.9,-,1.2,-
Jermaine Pennant,Stoke,eng,33,M(R),173,64,0(8),179,1,-,1,-,0.1,73.8,0.5,-,0.3,0.3,0.8,-,-,0.6,0.1,-,0.3,0.1,0.6,0.4,0.6,0.4,10,0.5,0.1,-
Steven N'Zonzi,Stoke,fr,27,M(C),190,75,34(2),3041,2,1,4,1,0.9,87.2,2.2,1,1.7,1,1.3,-,0.8,0.6,0.2,-,0.9,0.7,0.8,0.1,1.1,0.9,56.9,0.1,2.8,-
Jack Butland,Stoke,eng,23,GK,192,95,2(1),225,-,-,-,-,-,73.8,-,-,-,-,-,-,-,-,-,-,0.3,-,-,-,-,-,20.3,-,9,-
Ryan Shawcross,Stoke,eng,28,D(C),191,76,37,3292,1,-,5,1,0.5,74.4,4.2,-,1,1,0.8,0.4,8.7,0.3,1.2,1,0.2,0.1,0.7,0.2,0.1,0.2,34.4,-,3.6,-
Charlie Adam,Stoke,sct,30,M(C),185,83,20(11),1760,7,4,6,-,1.9,74.1,0.7,1,1.4,0.5,1.2,-,0.5,1.2,0.2,-,1.1,0.6,1,-,1,1.1,29.3,1,2.8,0.1
Asmir Begovic,Stoke,ba,29,GK,198,83,32,2880,1,-,1,-,-,59.6,0.4,2,-,-,-,-,0.6,0.1,-,-,-,-,0.2,-,-,-,28.3,-,12.1,-
Marc Muniesa,Stoke,es,24,D(CL),179,72,7(6),827,-,-,-,-,0.2,83.8,1,-,2.6,1.2,0.4,0.2,3,1.5,0.4,-,0.2,0.8,0.5,-,0.4,0.5,27.1,-,1.4,-
Cameron Jerome,Stoke,eng,30,FW,185,85,0(1),4,-,-,-,-,1,100,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-
Andy Wilkinson,Stoke,eng,32,D(LR),180,69,2(3),274,-,-,1,-,0.2,76.7,1.4,-,1.4,0.6,1.2,-,3.2,1.2,0.2,-,-,-,0.4,-,0.2,1,17.2,-,1.2,-
Stephen Ireland,Stoke,ie,30,M(C),176,68,14(11),1389,2,2,3,-,0.8,82.3,0.2,-,1.7,0.9,1,-,0.5,1,-,-,1.1,0.2,0.2,0.2,1,1,26.6,0.8,1,0.1
Matthew Etherington,Stoke,eng,35,M(L),178,67,5(6),421,-,-,-,-,-,84.1,0.1,-,0.7,0.1,0.2,-,0.7,0.2,-,-,1,0.8,0.2,-,1.2,0.5,12,1.3,0.2,-
Oussama Assaidi,Stoke,ma,28,AM(L),172,65,12(7),1112,4,-,1,-,1.1,87.6,0.1,2,1.8,0.6,0.4,-,0.3,0.7,-,-,1,1.4,0.6,0.7,1.7,1.2,14.9,1.1,0.1,-
Jonathan Walters,Stoke,ie,32,"M(CLR),FW",183,79,27(5),2241,5,2,8,1,1.2,69.7,3,-,0.3,0.3,1.2,-,1.2,0.4,0.3,-,0.7,0.4,1.3,0.4,1,1.7,20.3,0.2,0.2,-
Peter Crouch,Stoke,eng,35,FW,201,75,30(4),2643,7,6,7,-,1.8,63.6,7.6,4,0.4,0.5,1,-,1.5,0.3,0.1,-,1,0.3,1.4,0.4,2.2,2.6,28.3,0.1,-,0.1
Kenwyne Jones,Stoke,tt,31,FW,188,84,4(3),381,-,-,-,-,1.3,63,3.3,-,0.6,0.4,0.7,-,0.6,0.4,-,-,0.3,0.7,0.7,0.3,1.7,1.3,14.3,-,0.7,-
John Guidetti,Stoke,se,24,FW,185,79,0(6),60,-,-,-,-,0.2,50,0.2,-,-,-,0.2,-,-,-,-,-,-,-,0.3,-,0.3,1.5,2.7,-,-,-
Thomas Sørensen,Stoke,dk,40,GK,195,82,4,316,-,-,-,-,-,64.3,0.5,-,-,-,-,-,0.8,-,-,-,-,-,-,-,-,-,24.5,-,11.3,-
Peter Odemwingie,Stoke,ng,35,"AM(LR),FW",182,75,15,1295,6,1,3,-,1.9,81.2,0.6,2,1.6,1.1,1.4,-,0.9,1.6,0.1,-,0.5,1.7,1.3,0.4,2.9,2.1,29.7,0.1,1.3,-
Geoff Cameron,Stoke,us,31,"D(CLR),DMC",191,84,37,3286,2,1,7,-,0.4,72.1,1.5,1,2.9,2.5,1,0.1,3.4,1.4,0.2,-,0.6,1.2,0.6,0.1,1,0.9,35.6,0.5,1.5,-
Glenn Whelan,Stoke,ie,32,DMC,180,79,28(4),2362,-,1,4,1,0.4,87.6,1,1,2.2,1.5,1,-,2,1.2,0.5,-,0.9,0.3,0.6,-,0.7,0.6,43.9,0.4,3.5,-
Robert Huth,Stoke,de,32,D(C),191,80,12,1067,-,1,4,-,0.9,80.6,3.3,-,2.1,2,2,1.2,5.6,0.4,0.7,-,0.3,0.3,0.6,0.1,0.7,0.5,30,-,1.7,0.1
José Campaña,Crystal Palace,es,23,DMC,179,74,4(2),312,-,1,-,-,0.8,82.1,0.3,-,1.3,0.7,0.5,-,0.5,0.7,-,-,0.5,0.3,0.8,-,1.7,1,32.5,0.7,1.5,-
Stephen Dobbie,Crystal Palace,sct,33,AM(C),178,71,1,66,-,-,-,-,-,76.7,-,-,2,-,-,-,1,5,-,-,-,1,-,-,1,-,30,1,3,-
Kagisho Dikgacoi,Crystal Palace,za,31,M(C),180,76,25(1),1957,-,-,3,1,0.7,77.3,1.4,-,1.2,1.3,0.7,-,1.4,0.7,0.4,-,0.6,0.3,0.5,-,0.6,0.7,29.7,-,2,0.1
Jonathan Parr,Crystal Palace,no,27,"D(LR),M(LR)",182,75,7(8),756,-,-,-,-,0.1,73.6,0.5,-,1.3,1.3,0.3,-,2.1,0.3,-,-,0.3,0.1,0.4,-,0.1,0.1,12.1,0.3,0.3,-
Barry Bannan,Crystal Palace,sct,26,M(CLR),170,60,13(2),1006,1,1,1,-,0.9,73.9,0.2,-,1.1,0.8,0.5,-,0.5,0.8,0.3,-,1.5,0.4,0.1,0.1,0.3,0.6,26.6,1.9,1.6,-
Dwight Gayle,Crystal Palace,eng,25,"AM(L),FW",177,73,8(15),882,7,-,1,-,1.2,69.4,0.3,1,0.4,0.1,0.4,-,0.1,0.3,-,-,0.3,0.1,0.7,0.1,0.7,1,9.1,-,0.3,-
Jason Puncheon,Crystal Palace,eng,30,M(CLR),173,70,29(5),2516,7,2,2,-,2.3,78.5,0.3,4,2.1,1,0.6,0.1,0.8,1.5,-,-,1.4,1.6,0.5,-,1.6,1.7,27.6,1,1.5,-
Damien Delaney,Crystal Palace,ie,35,D(C),191,89,37,3286,1,1,9,-,0.4,62.5,2.8,2,1.9,2.3,0.7,0.5,9.2,0.7,0.9,1,0.1,-,0.4,-,0.1,0.3,21.7,0.1,2.5,-
Joe Ledley,Crystal Palace,wls,29,M(CL),183,73,14,1249,2,1,1,-,0.8,80.7,0.6,-,2.8,2.2,0.7,-,2,0.8,0.5,-,0.7,0.6,1.2,0.1,0.5,1.1,28.5,0.2,2.4,-
Danny Gabbidon,Crystal Palace,wls,37,D(C),178,77,22(1),1974,1,-,-,-,0.1,75.8,2.7,2,1.4,1.7,0.4,0.4,8.7,0.4,0.7,1,-,0.1,0.2,-,0.1,0.5,20.3,-,2,-
Paddy McCarthy,Crystal Palace,ie,33,D(C),185,79,0(1),26,-,-,-,-,1,66.7,1,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,6,-,-,-
Tom Ince,Crystal Palace,eng,24,AM(CLR),178,66,5(3),412,1,1,-,-,1.1,69.1,0.1,1,0.9,0.6,0.4,-,0.3,0.3,-,-,1.1,0.3,1.3,-,0.8,1,11.8,0.9,0.3,-
Dean Moxey,Crystal Palace,eng,30,D(L),180,70,18(2),1519,-,1,2,-,0.5,67.8,0.8,-,2.6,1.5,0.6,0.3,3.3,0.8,0.2,-,0.3,0.5,0.6,0.1,0.3,0.3,22.7,0.1,1.1,-
Adlène Guédioura,Crystal Palace,dz,30,M(C),183,74,4(4),317,-,-,-,-,1.6,74.5,0.5,-,0.9,1,1.3,-,0.6,0.5,-,-,0.5,0.6,0.5,-,1.4,0.8,18.6,0.4,0.8,-
Scott Dann,Crystal Palace,eng,29,D(C),188,76,14,1260,1,-,4,-,0.3,68.4,1.8,-,1.1,2.4,0.4,0.6,7.7,0.1,0.9,-,-,0.1,0.3,-,-,0.1,18.1,-,2.4,-
Yannick Bolasie,Crystal Palace,cd,27,"AM(LR),FW",188,84,23(6),2039,-,4,1,1,1.7,73.2,1,-,1.7,0.7,1,-,1,0.6,0.2,-,0.9,2.6,0.9,0.2,1.7,1.4,15.6,0.8,0.3,0.1
Cameron Jerome,Crystal Palace,eng,30,FW,185,85,20(8),1756,2,1,4,-,1.4,62.7,2.8,-,0.6,0.3,1.4,-,0.9,0.3,0.1,-,1,0.5,0.7,0.9,0.9,1.5,16.5,0.1,0.3,-
Mile Jedinak,Crystal Palace,au,32,DMC,189,81,38,3389,1,1,7,-,0.9,71.9,4.4,5,3.5,3.7,1.6,0.1,3.7,1.1,0.4,-,0.9,0.3,1.2,-,0.4,0.4,42.5,-,3.2,-
Jimmy Kébé,Crystal Palace,fr,32,AM(R),187,73,2(4),191,-,-,-,-,0.8,77.1,0.2,-,0.8,0.5,0.5,-,0.2,0.2,-,-,0.2,0.5,0.7,0.2,0.3,1,8,-,-,-
Marouane Chamakh,Crystal Palace,ma,32,"AM(C),FW",185,70,27(5),2308,5,2,9,-,0.5,71.2,5,-,1.7,0.7,1.6,-,1.5,0.8,-,-,1.1,0.8,1.7,0.4,1.8,1.7,29.3,0.1,0.3,0.1
Glenn Murray,Crystal Palace,eng,32,FW,183,80,3(11),395,1,1,1,-,0.9,59.2,1.5,-,0.6,0.3,1.1,-,0.4,0.5,-,-,0.4,0.2,0.8,0.4,0.8,1.4,10.1,-,-,0.1
Aaron Wilbraham,Crystal Palace,eng,36,FW,191,72,1(3),81,-,-,-,-,0.8,63.9,1.8,-,-,-,0.8,-,1,0.3,-,-,0.3,0.5,0.3,0.8,1,0.5,9,-,0.3,-
Stuart O'Keefe,Crystal Palace,eng,25,M(C),173,64,2(10),391,1,-,2,-,0.7,88.2,0.3,-,1.2,0.8,0.8,-,0.6,0.8,0.2,-,0.1,0.3,0.2,-,1.1,0.8,12.8,-,0.6,-
Owen Garvan,Crystal Palace,eng,28,M(C),183,67,1(1),93,-,-,-,-,0.5,88.6,0.5,-,-,1.5,-,-,0.5,0.5,-,-,0.5,-,-,-,0.5,-,22,0.5,1.5,-
Julian Speroni,Crystal Palace,ar,37,GK,186,87,37,3330,-,-,-,-,-,40.7,0.2,-,-,-,-,-,0.5,0.1,-,-,0.1,-,0.1,-,-,-,28.1,-,9,-
Adrian Mariappa,Crystal Palace,jm,29,D(CR),180,78,23(1),2113,1,1,6,-,0.2,74.5,2.2,-,2,2.4,0.7,0.3,4.7,0.9,0.3,-,0.3,0.3,0.7,-,0.2,0.6,24.4,0.3,1,-
Jerome Thomas,Crystal Palace,eng,33,M(L),178,79,3(6),367,-,-,2,-,0.7,84.2,-,-,1.8,0.4,1.1,-,-,0.6,0.1,-,1.1,0.7,1.1,0.2,0.9,1.6,11.2,1,0.3,-
Kevin Phillips,Crystal Palace,eng,43,FW,170,69,0(4),76,-,-,-,-,0.8,72,-,-,-,-,0.3,-,-,-,-,-,0.5,-,0.5,0.3,0.5,0.5,6.3,-,0.3,-
Jonathan Williams,Crystal Palace,wls,22,AM(C),168,60,0(9),179,-,-,-,-,0.4,79.8,0.1,-,0.7,0.1,0.2,-,0.8,0.7,0.1,-,0.3,0.8,0.8,-,0.6,0.2,9.3,-,-,-
Wayne Hennessey,Crystal Palace,wls,29,GK,198,90,1,90,-,-,-,-,-,31.3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,32,-,10,-
Joel Ward,Crystal Palace,eng,26,"D(LR),DMC",180,80,36,3240,-,2,3,-,0.5,75.5,2,-,3.2,2.4,0.9,0.2,4.7,0.8,0.3,-,0.6,0.8,1.1,0.1,0.8,0.6,29.4,0.4,1.1,-
Vincent Kompany,Manchester City,be,30,D(C),190,85,28,2365,4,1,6,1,0.6,88.1,1.3,-,2.3,2,0.8,1,5.1,0.6,0.5,1,0.2,0.6,0.4,-,0.3,0.3,40.7,-,4.1,-
Micah Richards,Manchester City,eng,28,D(CR),180,82,2,161,-,-,-,-,1,90.1,3,-,2.5,2,1,-,2.5,-,-,-,-,1,-,-,0.5,-,35.5,-,1,-
Joe Hart,Manchester City,eng,29,GK,196,91,31,2790,-,-,1,-,-,47.3,0.2,-,-,-,-,-,1.1,-,-,-,-,-,0.1,-,-,-,22.9,-,6.2,-
Sergio Agüero,Manchester City,ar,28,"AM(CL),FW",173,70,20(3),1539,17,6,4,-,3.7,84.9,0.4,6,0.6,0.3,0.7,-,-,0.3,-,-,1.6,1.9,1,0.8,2.1,1.6,21.3,0.2,0.3,0.2
Gaël Clichy,Manchester City,fr,31,D(L),176,65,18(2),1660,-,-,1,-,0.1,85.9,1.1,1,2.9,2,0.4,0.4,3.3,0.9,0.2,-,0.7,0.6,0.5,-,0.4,0.6,52,0.4,2.6,-
Dedryck Boyata,Manchester City,be,25,D(C),188,84,1,55,-,-,-,-,1,95.8,-,-,1,-,2,-,1,-,-,-,2,-,-,-,-,-,48,-,2,-
Álvaro Negredo,Manchester City,es,31,FW,186,86,21(11),1726,9,3,1,-,2.1,76.7,1.6,-,0.4,0.1,0.7,0.1,0.7,0.3,-,-,1,0.3,0.5,0.4,0.9,1.3,17.3,0.2,0.9,0.1
Jesús Navas,Manchester City,es,30,M(R),170,60,18(12),1775,4,7,-,-,1.1,85.8,0.2,3,1.3,0.6,0.2,0.1,0.7,0.3,-,-,1.9,0.8,0.5,0.1,0.8,0.8,34.2,1.5,1.8,0.1
Samir Nasri,Manchester City,fr,29,M(CLR),175,75,29(5),2499,7,7,3,-,1.4,91.5,0.1,2,1.1,0.6,0.6,-,0.3,0.4,-,-,2.7,1.3,0.8,0.2,1.7,1,55.9,1.9,1.7,0.2
Costel Pantilimon,Manchester City,ro,29,GK,203,96,7,630,-,-,1,-,-,57.8,0.3,-,0.1,-,-,-,1,-,-,1,-,-,-,-,-,-,24.7,-,7,-
Aleksandar Kolarov,Manchester City,rs,30,"D(L),M(L)",187,83,21(9),1971,1,7,2,-,1.8,81.2,1.3,1,1.7,1,0.4,0.1,2.1,0.6,0.1,-,1.2,0.7,1.2,0.1,0.5,0.7,34,0.9,1.7,-
David Silva,Manchester City,es,30,M(CLR),173,67,26(1),2174,7,9,5,-,2,88.2,0.3,4,1.2,0.6,0.9,-,0.3,1.1,-,-,3.2,1.1,1.5,0.1,2,1,69.2,1.2,1.9,0.6
Edin Dzeko,Manchester City,ba,30,FW,193,84,23(8),1993,16,1,4,-,3.3,73.7,2.8,-,0.5,0.2,0.9,-,0.5,0.3,0.1,-,0.6,0.4,0.8,0.3,1.2,1.2,23,-,1,0.1
Jack Rodwell,Manchester City,eng,25,M(C),188,80,1(4),109,-,-,-,-,0.8,83.7,0.8,-,0.4,0.2,0.4,-,0.4,0.4,-,-,0.2,-,-,-,0.2,0.4,9.8,-,0.4,-
Matija Nastasic,Manchester City,rs,23,D(C),188,83,11(2),1028,-,-,4,-,0.4,91.9,2,1,1.6,1.1,1.5,0.5,6.7,0.4,0.4,-,0.1,-,0.4,-,0.2,0.3,46.5,-,2.8,-
Martín Demichelis,Manchester City,ar,35,D(C),184,80,27,2430,2,1,6,-,0.6,89.9,2.3,1,2,2.6,0.7,0.7,6.8,1.1,0.3,-,0.2,0.1,0.2,-,0.1,0.2,52.7,-,2.6,-
Yaya Touré,Manchester City,ci,33,M(C),189,90,35,2927,20,9,4,-,1.8,90.1,0.9,4,1.5,0.7,1.1,-,1,1.2,0.1,-,1.2,1.2,0.7,0.1,0.9,0.8,71.5,0.1,4.6,0.1
Pablo Zabaleta,Manchester City,ar,31,D(R),174,74,34(1),3079,1,6,11,-,0.6,84.7,1.3,2,3.4,2,1.5,0.3,2.5,1.1,0.3,-,0.9,0.2,0.9,-,0.7,0.6,46.7,0.3,1.8,-
Javi García,Manchester City,es,29,"D(C),DMC",186,82,14(15),1529,-,-,7,-,0.3,90.1,2.2,-,0.9,1.1,0.6,0.2,2,0.6,0.1,-,0.3,0.1,0.4,-,0.2,0.1,33.9,-,1.8,-
Joleon Lescott,Manchester City,eng,34,D(CL),190,89,8(2),784,-,-,-,-,0.6,89.5,1.4,-,1.6,1.7,0.5,0.6,4.5,0.6,0.5,-,-,0.1,0.1,-,0.2,0.2,42.7,-,1.7,-
Fernandinho,Manchester City,br,31,DMC,179,67,29(4),2609,5,3,8,-,1,88.3,1.2,1,2.9,1.8,1.6,0.2,1.4,1.9,0.1,-,1.2,1.1,0.7,-,0.8,0.8,50.9,0.1,2.7,0.1
James Milner,Manchester City,eng,30,M(CLR),175,70,12(19),1359,1,4,3,-,0.8,84,0.5,-,1,0.3,0.7,-,0.4,0.5,-,-,1,0.6,0.6,0.1,0.8,0.5,24.2,0.6,1,0.1
Stevan Jovetic,Manchester City,me,26,"AM(C),FW",183,79,2(11),362,3,1,1,-,1.8,85.5,0.2,-,0.5,0.2,0.3,-,0.1,0.3,-,-,0.5,1.2,0.9,0.1,0.6,0.5,17.5,-,0.9,-
Joseph Yobo,Norwich,ng,36,D(C),188,76,8,720,-,-,-,-,0.3,81.3,1.5,-,2.1,0.9,0.4,0.8,7.9,0.5,0.4,-,0.1,0.1,0.6,-,-,0.3,27.4,-,2.9,-
Javier Garrido,Norwich,es,31,D(CL),180,76,6,516,-,-,2,-,-,79.3,0.2,-,1.7,1.7,1.2,0.2,2.5,1,0.3,-,0.7,-,0.3,0.2,0.3,0.5,32.2,0.3,1.2,-
Steven Whittaker,Norwich,sct,32,D(LR),185,87,16(4),1423,1,1,3,-,0.5,73.1,1.5,2,2.2,2.1,0.9,0.1,2.9,0.8,0.3,-,0.7,0.7,0.8,-,0.9,0.4,31.7,0.3,2.5,0.1
Jonny Howson,Norwich,eng,28,M(CR),180,77,23(4),2085,2,-,3,-,0.9,84.5,0.3,-,1.4,1.2,1,-,0.9,0.9,0.3,-,0.7,0.6,0.5,-,1.7,0.6,42.1,0.1,3,0.1
Sebastien Bassong,Norwich,cm,30,D(C),187,73,27,2378,-,-,1,-,0.7,83.1,2.5,1,1,1.6,0.4,0.8,7.2,0.3,0.7,1,0.4,0.1,0.4,0.1,0.2,0.5,30.4,0.1,1.9,-
Ricky van Wolfswinkel,Norwich,nl,27,FW,185,70,16(9),1395,1,1,1,-,1.3,79.3,0.6,-,0.8,0.2,1.5,-,0.6,0.5,-,-,0.5,-,0.6,0.3,0.8,1.3,10.8,-,0.3,-
Josh Murphy,Norwich,eng,21,AM(LR),173,67,0(9),131,-,-,1,-,0.6,79.4,-,-,0.2,-,0.1,-,0.1,0.7,0.1,-,-,0.4,0.2,-,0.3,0.4,3.8,0.1,0.3,-
Jamar Loza,Norwich,jm,22,Forward,177,71,0(1),32,-,-,-,-,1,92.3,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,2,13,-,-,-
Robert Snodgrass,Norwich,sct,29,AM(LR),182,82,29(1),2573,6,2,6,-,2.4,75.7,2.2,2,1.8,1.2,1.7,-,1,1.9,0.1,-,2.2,1,2.6,0.1,2.6,1.7,36.8,2.1,1,-
Elliott Bennett,Norwich,eng,27,"D(R),M(CLR)",175,69,1(1),104,-,-,-,-,1.5,71.9,-,-,2,0.5,-,-,0.5,1,-,-,0.5,1.5,1,-,1,-,16,1,0.5,-
Nathan Redmond,Norwich,eng,22,"AM(CLR),FW",173,69,23(11),2159,1,3,2,-,1.9,77.9,-,2,1.6,0.9,0.4,-,0.4,0.8,-,-,1,1.7,1.1,0.1,1.3,1.2,20.4,1.1,1,0.1
Leroy Fer,Norwich,nl,26,M(CL),188,79,28(1),2466,3,1,5,1,1.4,83.6,1.6,1,2.7,1.2,1.8,-,0.9,1.7,0.3,-,1,1.2,1.2,-,2.2,1.2,39.8,-,2.9,0.2
Bradley Johnson,Norwich,eng,29,M(CL),178,68,28(4),2462,3,1,6,1,1.3,74.2,1.4,1,1.8,2.3,1.5,-,1.6,1.4,0.4,1,0.7,0.3,0.8,-,1,0.8,42.6,0.2,3.8,0.3
Martin Olsson,Norwich,se,28,D(L),170,81,33(1),2965,-,1,2,-,0.4,73.7,1.3,1,1.3,1.2,0.2,0.2,3.3,0.3,0.6,-,0.4,0.5,1,-,0.6,0.7,34.1,0.7,1.3,-
Jonás Gutiérrez,Norwich,ar,33,M(CLR),183,73,2(2),197,-,-,-,-,0.5,70.8,0.5,-,3,1.8,1,-,0.3,0.8,0.3,-,0.5,0.5,1.8,-,1.3,0.8,16.3,0.8,0.3,-
Alexander Tettey,Norwich,no,30,M(C),180,68,17(4),1488,1,-,7,-,0.7,87.8,1.4,1,2,2,1.1,-,1.5,0.7,0.2,-,0.7,0.4,0.6,-,0.6,0.6,42.9,0.1,2.4,-
Ryan Bennett,Norwich,eng,26,D(C),188,70,14(2),1348,1,-,6,-,0.4,75.9,3.8,1,0.6,1.2,0.6,0.9,8.1,0.4,0.9,-,0.1,-,0.4,-,0.1,0.1,29.6,-,2.2,-
Johan Elmander,Norwich,se,35,"M(C),FW",188,84,16(13),1487,1,4,3,-,0.9,68.8,1.8,-,1.3,0.6,0.9,-,0.3,0.5,-,-,0.9,0.2,0.6,0.5,1,0.8,16.2,-,0.3,-
Michael Turner,Norwich,eng,32,D(C),193,84,22,1944,-,-,7,-,0.1,82.2,2.6,-,2,1.7,1.1,0.5,7.2,0.6,1,-,0.3,0.1,0.5,-,0.1,0.2,30.9,-,1.9,-
Russell Martin,Norwich,sct,30,D(CR),183,74,29(2),2616,-,-,2,-,0.5,77.4,1.1,-,1.2,0.9,0.6,0.2,3.4,0.8,0.8,1,0.4,0.3,0.4,0.1,0.3,0.4,42.6,0.4,2.6,-
Anthony Pilkington,Norwich,ie,28,"M(CLR),FW",180,76,10(5),832,1,1,2,-,1.1,78,0.8,-,0.9,0.5,1.1,-,0.4,0.9,0.1,-,0.3,1,0.6,0.1,0.8,1.6,15.5,0.3,0.5,-
Wes Hoolahan,Norwich,ie,34,AM(CL),168,71,10(6),801,1,1,1,-,1.1,78.7,0.1,-,1,0.5,0.5,-,0.3,0.3,0.1,-,0.8,0.8,1.3,0.1,2.6,1.9,25.6,0.4,1.4,0.3
Gary Hooper,Norwich,eng,28,FW,175,71,22(10),2022,6,2,-,-,1.3,85.2,0.2,-,0.3,0.2,0.5,-,0.2,0.2,-,-,1.2,0.1,0.4,0.2,1.3,1.3,17.3,0.1,0.5,-
Luciano Becchio,Norwich,ar,32,FW,187,86,0(5),54,-,-,-,-,0.2,65,0.6,-,-,0.2,0.6,-,0.6,0.2,-,-,0.2,0.2,0.4,-,0.6,-,4,-,-,-
John Ruddy,Norwich,eng,29,GK,193,97,38,3420,-,-,2,-,-,39.1,0.2,1,-,-,-,-,0.6,-,-,-,0.1,0.1,0.2,-,-,-,30.2,-,8.2,-
Steven Reid,West Bromwich Albion,ie,35,D(R),180,75,16,1309,-,-,3,-,0.6,72.4,1.4,-,1.5,1.7,1.1,0.3,4.4,0.8,0.2,-,0.3,0.2,0.8,-,0.3,0.2,31.8,0.5,2.8,0.1
Saido Berahino,West Bromwich Albion,eng,23,"AM(CLR),FW",178,77,11(21),1407,5,1,-,-,1.8,85.4,0.3,-,0.5,0.3,0.6,-,0.3,0.3,-,-,0.6,0.6,0.5,0.3,1.5,1.4,16.3,0.2,0.6,-
Claudio Yacob,West Bromwich Albion,ar,29,DMC,181,77,22(5),1844,1,-,7,-,0.4,87.2,1,1,3.8,1.7,1.4,-,2,1.7,0.4,-,0.3,0.3,0.9,-,0.7,0.4,35.2,-,1.9,-
Craig Dawson,West Bromwich Albion,eng,26,D(CR),188,78,10(2),950,-,2,1,-,1.2,76,2.2,-,1.8,2.7,0.8,0.5,5.8,0.7,1.1,-,0.3,-,0.5,0.1,0.2,0.5,21.9,0.1,1.1,-
