name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Chris Smalling,Manchester United,eng,26,D(CR),192,81,11(5),1082,-,-,-,-,0.6,77.5,3.1,-,1.4,1.3,0.8,0.4,6.5,0.2,0.6,-,0.3,0.3,0.7,0.1,0.4,0.6,29.9,0.1,2.1,-,2010-11
Fabio,Manchester United,br,26,D(LR),172,65,5(6),556,1,-,2,-,0.1,81.2,0.4,-,2.5,1.2,0.8,0.2,1.9,0.5,-,-,-,0.5,0.4,-,0.6,0.6,24.6,0.2,0.7,-,2010-11
Gabriel Obertan,Manchester United,fr,27,M(LR),186,79,3(4),283,-,-,-,-,1.1,81.2,0.9,-,0.4,0.4,0.3,-,0.1,0.1,-,-,1,0.6,0.4,0.3,1.7,0.6,21.3,0.6,0.4,0.1,2010-11
Owen Hargreaves,Manchester United,eng,35,Midfielder,180,74,1,10,-,-,-,-,-,66.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,2010-11
Chicharito,Manchester United,mx,28,FW,175,73,15(12),1482,13,1,5,-,2,82.1,0.4,-,0.3,0.2,1,-,-,0.1,-,-,0.6,0.2,1,0.9,0.9,1.2,16.6,0.1,0.6,0.1,2010-11
Wayne Rooney,Manchester United,eng,30,"AM(CL),FW",176,83,25(3),2226,11,11,5,-,3.5,76.9,0.9,3,0.4,0.3,0.9,-,0.3,0.4,0.1,-,2.1,0.9,1,0.6,2,1.6,42.3,0.4,4.6,0.5,2010-11
Ryan Giggs,Manchester United,wls,42,M(CL),180,68,19(6),1678,2,6,5,-,1.3,72.7,0.3,-,1.4,0.9,0.9,-,0.7,0.6,0.1,-,2.4,1.4,0.4,0.2,1.2,1.2,36.6,1.8,1.9,0.3,2010-11
Patrice Evra,Manchester United,fr,35,"D(L),M(L)",174,74,34(1),2963,1,1,1,-,0.4,83.9,1.5,1,2.3,2.3,1.2,-,2.7,0.6,0.2,1,1,0.7,0.9,0.2,1.3,0.8,37.9,0.5,1.2,-,2010-11
Antonio Valencia,Manchester United,ec,31,"D(R),M(R)",181,83,8(2),741,1,2,1,-,0.7,86.1,0.4,2,2,1,1.3,-,0.4,-,-,-,2.5,1.5,0.4,0.1,1.6,1.4,38,2.1,1.4,-,2010-11
Darron Gibson,Manchester United,ie,28,M(C),183,90,6(6),650,-,1,3,-,1.6,85.3,0.3,-,0.8,0.7,0.6,-,0.8,0.3,0.1,-,0.3,0.1,0.2,-,0.5,0.3,35.2,0.1,2.7,-,2010-11
Paul Scholes,Manchester United,eng,41,M(C),168,70,16(6),1536,1,3,9,-,0.9,90.2,0.2,-,1.3,1.6,1.5,-,0.4,1.1,0.1,-,0.9,0.3,0.3,-,0.5,0.3,61.7,0.1,8.4,0.2,2010-11
Darren Fletcher,Manchester United,sct,32,M(C),183,83,24(2),2108,2,6,3,-,0.7,84.5,0.7,-,1.1,1.5,0.7,-,1.1,1,0.3,-,1,0.2,0.7,-,1,1.3,53.6,0.5,4.6,-,2010-11
Rafael,Manchester United,br,26,D(R),172,78,15(1),1203,-,1,2,1,0.4,79.7,1.2,1,3.6,2,1.2,0.1,2.3,0.5,-,-,1,0.9,1.3,-,0.3,1,32.6,0.8,1.9,-,2010-11
Tomasz Kuszczak,Manchester United,pl,34,GK,191,84,5,450,-,-,-,-,-,50.4,-,-,-,-,-,-,0.6,-,-,-,-,-,-,-,0.2,-,23,-,3.8,-,2010-11
Gary Neville,Manchester United,eng,41,D(R),180,79,3,207,-,-,1,-,-,83.2,-,-,1,1,1.7,0.7,2.7,0.7,0.7,-,-,-,0.3,-,-,0.3,37.7,-,2.7,-,2010-11
Dimitar Berbatov,Manchester United,bg,35,"AM(C),FW",188,79,24(8),2210,20,3,1,-,3.1,80.3,1.3,6,0.3,0.5,1.1,-,0.7,0.2,0.1,-,1.1,1,0.5,1.1,1.4,1.3,27.1,0.1,0.3,0.2,2010-11
Edwin van der Sar,Manchester United,nl,45,GK,197,84,33,2970,-,1,1,-,-,58.6,-,-,-,-,-,-,0.6,-,-,-,0.1,-,0.1,-,-,-,30.1,-,7.3,-,2010-11
Nemanja Vidic,Manchester United,rs,34,D(C),189,84,35,3118,5,1,6,1,0.6,81.2,2.9,5,2.1,2.6,1.1,0.4,9.5,0.2,0.9,-,0.1,-,1,-,0.1,0.2,46.7,-,4.5,-,2010-11
Michael Carrick,Manchester United,eng,35,"D(C),M(C)",188,74,23(5),1976,-,-,1,-,0.7,86.6,0.4,-,2.2,2,0.5,-,1,1,0.3,-,0.6,0.2,0.6,-,0.6,0.6,51.1,-,4.4,-,2010-11
Michael Owen,Manchester United,eng,36,FW,173,70,1(10),229,2,-,1,-,0.4,77.7,0.2,-,0.1,-,0.5,-,-,0.1,-,-,0.2,0.3,0.1,-,0.2,0.5,8.5,-,0.2,-,2010-11
Jonny Evans,Manchester United,nir,28,D(CL),188,77,11(2),1006,-,-,2,1,0.2,84.2,1.8,-,1.6,3.1,1,-,5.6,0.1,0.6,-,0.3,0.2,0.7,-,0.5,0.3,44.8,-,3.2,0.1,2010-11
Federico Macheda,Manchester United,it,25,FW,184,77,2(5),217,1,-,-,-,0.1,85.7,0.4,-,0.1,0.1,0.7,-,-,-,-,-,0.7,0.3,0.6,0.4,1.1,0.4,12,-,0.4,-,2010-11
Tuncay,Stoke,tr,34,"M(L),FW",182,70,5(9),710,1,2,-,-,1.6,71.3,0.6,-,1.6,0.6,0.9,-,0.1,0.6,0.1,-,0.6,0.8,1.1,0.2,1.1,1.1,13.9,0.2,0.7,0.2,2010-11
Dean Whitehead,Stoke,eng,34,"D(R),DMC",180,77,31(6),2897,2,1,6,-,0.7,74.7,0.4,-,1.9,2,1.2,-,1.4,0.9,0.5,-,0.5,0.1,1.4,-,1.1,0.8,28.6,0.1,1.8,-,2010-11
Marc Wilson,Stoke,ie,29,"D(CL),DMC",188,80,21(7),1856,1,1,7,-,0.8,63.9,0.7,-,1.8,1,0.9,-,3,0.3,0.4,-,0.3,0.4,0.4,-,0.6,0.7,22.5,0.1,2,0.1,2010-11
Ricardo Fuller,Stoke,jm,36,FW,191,78,9(19),1086,4,1,3,-,1.5,67.5,0.7,-,0.4,0.3,1,-,-,0.3,-,-,0.4,0.6,0.5,0.3,1.5,1,9.6,-,0.2,-,2010-11
Ryan Shotton,Stoke,eng,27,"D(CR),M(R)",191,85,0(2),50,-,-,-,-,-,71.4,0.5,-,2,0.5,-,-,2,-,0.5,-,-,-,0.5,0.5,0.5,-,3.5,-,0.5,-,2010-11
Jermaine Pennant,Stoke,eng,33,M(R),173,64,26(3),2033,3,8,3,-,1,73,0.1,3,1.3,1.2,0.7,-,0.3,0.6,-,-,1.8,0.9,2.2,0.3,1.4,1,17,2.1,0.8,0.2,2010-11
Danny Collins,Stoke,wls,36,D(C),185,75,23(2),2031,-,-,6,-,0.2,61.3,1.6,-,2.1,1.8,0.7,0.1,4.3,0.5,0.5,1,0.5,0.1,0.4,-,0.4,0.2,26.1,0.5,2.4,-,2010-11
Abdoulaye Faye,Stoke,sn,38,"D(CL),DMC",188,87,12(2),1125,1,-,1,-,0.3,75.3,2,1,1.2,1.8,1,0.8,7.1,0.1,0.6,-,0.1,0.1,0.8,0.1,0.4,0.2,17.9,-,1.4,-,2010-11
Asmir Begovic,Stoke,ba,29,GK,198,83,28,2520,-,-,3,-,-,44.9,0.1,1,-,-,-,-,0.8,-,-,-,0.1,-,0.3,-,-,-,33.3,-,13.9,-,2010-11
John Carew,Stoke,no,37,"AM(L),FW",193,89,7(3),616,1,1,1,-,1.2,59.6,3,1,0.8,0.2,1.7,-,0.8,0.1,-,-,0.5,0.4,1.1,0.7,2.3,2,17.1,0.2,0.1,0.1,2010-11
Mamady Sidibe,Stoke,ml,36,"AM(L),FW",193,77,0(2),40,-,-,-,-,0.5,55.6,2,-,0.5,-,0.5,-,-,0.5,-,-,-,-,-,-,0.5,1,4.5,-,-,-,2010-11
Andy Wilkinson,Stoke,eng,32,D(LR),180,69,21(1),1752,-,1,4,-,0.3,56.5,1,-,3.3,1.7,0.9,0.2,3.6,0.9,0.2,-,0.2,0.4,0.3,-,0.7,0.4,19.5,0.2,1.2,-,2010-11
Eidur Gudjohnsen,Stoke,is,37,"AM(C),FW",185,82,0(4),63,-,-,-,-,0.3,72.7,-,-,0.5,-,-,-,-,0.8,-,-,-,-,-,-,0.5,0.5,5.5,-,-,-,2010-11
Salif Diao,Stoke,sn,39,M(CR),185,73,3(5),235,-,-,3,-,0.3,80,0.6,-,1.4,1,0.6,-,1,0.5,0.4,-,-,-,-,-,0.5,0.1,11.9,0.1,0.8,-,2010-11
Rory Delap,Stoke,ie,40,"D(C),M(CR),FW",183,74,33(4),2962,2,1,5,-,0.5,65.8,1.2,-,1.7,1.6,1.3,-,1.5,0.8,0.2,1,1.1,0.4,0.6,0.1,0.6,0.7,20.6,0.1,1.2,0.1,2010-11
Matthew Etherington,Stoke,eng,35,M(L),178,67,30(2),2532,5,6,5,-,1.3,70.8,-,4,0.9,0.8,0.3,-,0.5,0.3,-,-,2.2,0.8,0.8,0.2,1.4,1.1,20.9,2.3,0.6,0.1,2010-11
Jonathan Walters,Stoke,ie,32,"M(CLR),FW",183,79,27(9),2342,6,2,4,-,1.2,61.3,2.4,1,1,0.6,0.9,-,0.5,0.3,-,-,0.8,0.3,0.7,0.5,1.6,1.1,21.2,0.2,0.3,0.1,2010-11
Kenwyne Jones,Stoke,tt,31,FW,188,84,33(1),2795,9,-,-,-,2.6,57.7,6.6,6,0.6,0.4,0.6,-,1.3,0.3,0.2,-,0.7,0.5,1.4,0.2,1.8,2.2,21.5,0.1,0.4,0.1,2010-11
Ryan Shawcross,Stoke,eng,28,D(C),191,76,36,3196,1,-,7,2,0.7,59.8,2,-,1.8,1,1.2,0.4,9.1,0.5,0.8,-,0.1,0.2,0.8,0.1,0.3,0.6,19.1,-,1.8,-,2010-11
Michael Tonge,Stoke,eng,33,DMC,183,74,0(2),25,-,-,-,-,-,100,-,-,1,0.5,0.5,-,-,-,-,-,-,-,-,-,0.5,0.5,1,-,-,-,2010-11
Danny Higginbotham,Stoke,eng,37,"D(C),DMC",188,78,9(1),843,2,-,-,-,0.7,51.5,2.1,-,0.8,0.4,0.2,0.2,5.1,0.4,0.5,-,0.4,-,0.4,-,0.2,0.3,22.9,0.2,4,-,2010-11
Thomas Sørensen,Stoke,dk,40,GK,195,82,10,900,-,-,-,-,-,40.3,0.1,-,-,0.1,0.1,-,1.5,-,-,-,0.1,-,0.2,-,0.1,-,31.8,-,12,-,2010-11
Danny Pugh,Stoke,eng,33,"D(L),M(L)",183,76,5(5),522,-,-,1,-,0.2,68.3,-,-,1.4,0.3,0.5,-,1.5,0.8,0.1,-,0.3,-,0.5,0.2,0.2,0.5,14.2,0.2,1.3,-,2010-11
Glenn Whelan,Stoke,ie,32,DMC,180,79,14(15),1348,-,1,2,-,0.7,78.4,0.3,-,1.7,1.1,0.9,-,0.6,0.7,0.3,-,0.5,0.1,0.6,-,0.6,0.3,21.6,0.1,2.4,-,2010-11
Robert Huth,Stoke,de,32,D(C),191,80,35,3111,6,2,7,-,1.8,62.1,2.6,3,1.9,1.8,1.3,0.5,8,0.4,0.9,-,0.3,0.1,0.7,-,0.4,0.3,17.9,-,0.9,-,2010-11
Lars Jacobsen,West Ham,dk,36,D(LR),181,78,22(2),1995,-,-,-,-,0.2,75.8,0.4,-,1.4,1,0.3,0.2,3.6,0.2,0.5,-,0.3,0.2,0.2,-,0.3,0.1,29.8,0.3,2.2,-,2010-11
Victor Obinna,West Ham,ng,29,"AM(L),FW",178,81,17(8),1574,3,3,3,-,3.1,72.7,0.7,1,1.3,0.7,1,-,0.6,0.6,-,-,1.8,1.1,0.8,0.3,1.6,1.3,22.4,1.5,1.6,0.2,2010-11
Pablo Barrera,West Ham,mx,29,M(R),172,65,6(8),744,-,-,-,-,1.4,80.4,-,-,0.9,0.9,0.4,-,0.2,0.3,0.1,-,1.3,1.1,0.7,0.6,1.1,1.1,16.1,0.8,0.4,-,2010-11
Luis Boa Morte,West Ham,pt,39,"AM(C),FW",178,72,19(3),1509,-,2,7,-,0.6,76.6,0.2,-,2.2,1.5,1.4,-,0.9,0.9,0.1,-,1.1,0.5,1.9,-,1.5,1.5,19.6,0.1,1,0.1,2010-11
Manuel da Costa,West Ham,ma,30,D(C),190,80,14(2),1293,1,-,3,-,1.7,70.9,4.1,1,2.1,2.4,1.7,0.8,8.6,0.8,0.9,-,0.3,0.6,0.8,-,0.8,0.8,27.3,-,3.4,-,2010-11
Matt Upson,West Ham,eng,37,D(C),185,72,30,2475,-,-,4,-,0.3,78.3,2.8,-,1.6,2.1,0.8,0.4,9,0.4,0.9,1,0.1,-,0.4,-,0.1,0.1,25,-,2.5,-,2010-11
Freddie Sears,West Ham,eng,26,"M(LR),FW",170,72,9(2),762,1,-,-,-,1.3,77.6,0.1,-,0.9,0.7,0.5,-,0.4,0.4,0.1,-,1,0.5,0.5,0.3,1.2,1.5,15,0.5,0.4,0.1,2010-11
Robbie Keane,West Ham,ie,36,FW,176,73,5(4),486,2,-,-,-,1.3,86.3,0.1,-,-,0.1,0.3,-,-,0.3,-,-,1,0.3,-,0.4,1.3,1,17,-,0.4,0.2,2010-11
Wayne Bridge,West Ham,eng,36,D(L),178,69,15,1349,-,2,-,-,0.3,77.5,0.6,-,2.1,1.3,0.3,0.1,5.3,0.5,0.5,-,1.5,0.4,0.5,0.1,1.1,1.1,34.7,1.1,2.6,-,2010-11
Jordan Spence,West Ham,eng,26,D(R),189,72,2,180,-,-,-,-,-,75.4,0.5,-,3,1,1,-,4.5,0.5,1,-,1,0.5,-,-,-,0.5,34.5,-,3,-,2010-11
Valon Behrami,West Ham,ch,31,M(C),185,78,6(1),515,2,-,1,-,0.7,86.4,0.4,1,3.4,1.1,1.7,0.1,0.7,1.4,0.3,-,0.4,1.1,2.1,-,1.3,1.1,25.1,0.4,0.7,-,2010-11
Alessandro Diamanti,West Ham,it,33,"M(CR),FW",180,73,0(1),17,-,-,-,-,2,77.8,-,-,-,-,2,-,-,2,-,-,3,-,1,-,-,-,9,1,1,-,2010-11
Benni McCarthy,West Ham,za,38,FW,183,80,0(6),74,-,-,-,-,0.2,78.1,0.3,-,-,-,-,-,0.3,0.2,-,-,0.2,-,-,-,0.5,0.2,5.3,-,-,-,2010-11
Danny Gabbidon,West Ham,wls,37,D(C),178,77,24(2),2181,-,-,3,-,0.3,82,1.9,-,1.9,1.3,0.7,0.3,5.7,0.5,1,-,0.3,0.4,0.2,-,0.4,0.2,31,-,3.4,-,2010-11
Mark Noble,West Ham,eng,29,M(C),180,70,25(1),2144,4,3,7,-,1.5,85.5,0.2,-,2.2,2,1.1,-,0.5,1.3,0.3,-,1.8,0.9,0.6,0.1,1.7,1,46.5,1,4.7,0.3,2010-11
Tal Ben Haim,West Ham,il,34,D(C),183,74,8,713,-,1,3,-,-,77.8,1.1,1,3.3,1.4,1.5,-,4.6,1.3,0.3,-,0.8,0.4,0.9,-,0.5,0.3,34.9,0.4,2.3,-,2010-11
James Tomkins,West Ham,eng,27,D(CR),191,74,18(1),1582,1,1,3,-,0.7,79,2.9,2,2.6,2.4,0.9,0.7,8.5,0.8,1.2,-,0.3,0.1,0.7,-,0.2,0.3,27.4,-,2.4,-,2010-11
Winston Reid,West Ham,nz,28,D(C),190,87,3(4),402,-,-,-,-,0.6,64.3,0.7,-,2.3,1,1.1,0.7,5.1,1,1.1,1,0.1,-,1,-,0.7,0.1,18,-,2,-,2010-11
Junior Stanislas,West Ham,eng,26,AM(LR),180,79,4(2),349,1,-,-,-,1.3,77.9,0.2,-,0.3,-,0.3,-,0.5,0.2,-,-,0.8,-,0.3,0.3,0.5,0.8,15.8,0.7,1.3,0.2,2010-11
Carlton Cole,West Ham,eng,32,FW,191,84,21(14),2117,5,2,4,-,2.1,65.2,2.1,1,0.3,0.3,1.6,-,1.2,0.2,0.1,-,0.9,0.4,0.9,1,3,1.8,18.7,0.2,0.9,-,2010-11
Thomas Hitzlsperger,West Ham,de,34,AM(C),184,82,11,990,2,4,1,-,3,80,0.5,2,1.7,1.4,1.2,-,1.3,0.8,-,-,3.2,0.2,0.6,-,0.8,0.9,46.8,2.3,2.9,0.4,2010-11
Gary O'Neil,West Ham,eng,33,M(CR),173,70,7(1),592,-,1,-,-,1.3,76.6,0.9,-,2,0.8,1.8,-,1.1,0.6,0.1,-,1.3,0.5,0.8,-,1.4,1.3,27.3,0.6,1.5,-,2010-11
Kieron Dyer,West Ham,eng,37,D(C),173,65,8(3),608,-,-,-,-,0.8,88,0.4,-,0.5,0.3,0.1,-,-,0.1,-,-,1,0.7,0.7,1.4,2,0.9,19,0.2,0.9,-,2010-11
Radoslav Kovac,West Ham,cz,36,D(C),189,78,7(6),630,-,-,4,-,0.2,77.3,0.6,-,1.9,1.5,0.7,0.1,1.9,1.2,0.3,-,0.1,0.2,0.5,-,0.4,0.3,20.3,-,1.7,-,2010-11
Ruud Boffin,West Ham,be,28,GK,196,86,1,90,-,-,-,-,-,25,-,-,-,-,-,-,2,-,-,-,-,1,1,-,-,-,24,-,5,-,2010-11
Frédéric Piquionne,West Ham,fr,37,FW,188,78,26(8),2253,6,3,1,1,1.9,64.8,4.2,1,0.9,0.6,1.3,-,1.5,0.6,0.1,-,1,0.6,0.9,0.7,1.9,1.6,22.9,0.2,0.5,0.1,2010-11
Demba Ba,West Ham,sn,31,FW,189,86,10(2),932,7,-,1,-,4,75.9,1.3,-,0.7,0.4,0.7,-,0.7,0.5,0.1,-,0.9,0.4,1.8,0.8,1.7,2.1,21.8,0.1,0.8,0.1,2010-11
Zavon Hines,West Ham,eng,27,AM(L),178,72,4(5),402,-,-,1,-,1.8,83.3,0.2,-,1.4,0.2,1.1,-,0.3,1.2,-,-,0.2,0.3,1.4,0.4,1.7,1.7,11.3,0.3,0.2,-,2010-11
Robert Green,West Ham,eng,36,GK,187,93,37,3330,-,-,-,-,-,46.6,0.1,-,-,-,-,-,1.5,0.1,-,-,0.1,-,0.1,-,-,-,30.3,-,11.1,-,2010-11
Hérita Ilunga,West Ham,cg,34,D(C),180,74,10(1),867,-,-,1,-,-,77.2,1.5,-,2,0.6,0.8,0.1,2.7,0.4,0.2,-,0.8,0.2,0.5,-,0.5,0.6,30.3,0.6,1.3,-,2010-11
Scott Parker,West Ham,eng,35,M(C),170,67,30(2),2738,5,2,8,-,1.1,83.1,0.3,4,3.8,2.6,1.4,-,1.4,1.2,0.9,-,1.3,0.9,1.5,0.1,2,1.3,45.1,0.2,3.5,0.1,2010-11
Jonathan Spector,West Ham,us,30,"D(CR),DMC",183,76,10(4),928,1,-,2,-,0.6,71.3,0.8,-,1.6,0.9,0.5,0.1,1.6,0.6,0.1,-,0.4,0.4,1.1,-,0.8,1.5,18.9,0.2,0.6,0.2,2010-11
Jack Collison,West Ham,wls,27,M(C),183,75,2(1),199,-,-,-,-,2,89.3,0.3,-,1,2,0.3,-,0.7,1,0.7,-,0.7,-,-,-,1.3,2,34.3,-,2.3,0.3,2010-11
Julien Faubert,West Ham,fr,33,"D(R),M(R)",180,75,7(2),612,-,-,2,-,0.3,64.9,0.2,-,0.9,1.9,0.8,-,1.9,0.3,0.1,-,0.7,0.4,0.3,0.2,0.6,0.7,20.9,0.4,1.1,-,2010-11
Frank Nouble,West Ham,eng,24,AM(L),193,87,0(2),2,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,0.5,0.5,-,0.5,-,1,-,-,-,2010-11
Vincent Kompany,Manchester City,be,30,D(C),190,85,37,3330,-,1,6,-,0.3,85.6,2,2,2.7,2.4,1.2,0.5,9.1,0.3,0.9,-,0.4,0.5,0.3,-,0.4,0.4,48.1,-,3.9,0.1,2010-11
Micah Richards,Manchester City,eng,28,D(CR),180,82,16(2),1401,1,1,4,-,0.6,83.2,2.4,-,1.6,1.1,0.9,0.1,4.4,0.6,0.4,-,0.3,0.8,0.8,0.2,0.7,0.8,26.8,0.1,0.3,-,2010-11
Joe Hart,Manchester City,eng,29,GK,196,91,38,3420,-,-,1,-,-,44,0.1,2,-,-,-,-,1.2,-,-,-,0.1,-,0.1,-,-,-,24.1,-,6.2,-,2010-11
Patrick Vieira,Manchester City,fr,40,"D(C),DMC",192,82,4(11),488,2,-,2,-,0.3,82.4,0.7,-,1.1,0.5,0.8,-,1.1,0.3,-,-,0.2,0.3,0.3,-,0.5,0.5,22.7,-,0.9,0.1,2010-11
Gareth Barry,Manchester City,eng,35,M(C),183,78,31(2),2705,2,2,8,-,0.5,85.2,0.9,1,2.7,2,1.6,0.1,2.2,1.1,0.6,-,0.7,0.5,0.6,0.2,1.2,1,53.9,0.1,2.9,0.1,2010-11
Jérôme Boateng,Manchester City,de,28,D(CR),192,90,14(2),1239,-,-,1,-,0.8,78.6,0.9,-,2.8,1.2,1.4,0.4,3.2,0.9,0.3,-,0.5,0.4,0.7,-,0.6,0.5,34.4,0.3,1.3,0.2,2010-11
Dedryck Boyata,Manchester City,be,25,D(C),188,84,5(2),347,-,-,1,1,0.1,79.1,0.7,-,1.3,1,0.6,0.1,2,0.6,0.1,-,0.3,0.7,0.3,-,0.3,0.6,18.4,0.4,0.3,-,2010-11
Jô,Manchester City,br,29,FW,191,78,3(9),343,-,-,-,-,0.6,76.5,1.6,-,0.1,0.2,0.5,-,0.4,0.2,0.2,-,0.2,0.3,0.3,0.3,0.6,1.3,11.3,0.2,0.1,-,2010-11
Joleon Lescott,Manchester City,eng,34,D(CL),190,89,20(2),1882,3,1,1,-,0.4,82.8,1.7,1,1.4,1.3,0.6,0.6,6,0.2,0.6,-,0.1,0.2,0.5,0.1,0.5,0.5,37.2,-,1.5,-,2010-11
Kolo Touré,Manchester City,ci,35,D(C),183,74,21(1),1846,1,-,2,1,0.4,86.9,2,1,2.2,1.8,0.5,0.5,7,0.2,0.5,-,-,0.3,0.4,-,0.2,0.5,42.3,-,2.1,-,2010-11
Reece Wabara,Manchester City,eng,24,D(LR),182,79,0(1),2,-,-,-,-,-,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,2010-11
Aleksandar Kolarov,Manchester City,rs,30,"D(L),M(L)",187,83,20(4),1717,1,-,5,1,2,77.1,0.6,-,1.7,1,0.7,0.1,3,0.6,0.2,-,1.1,0.4,1.5,0.1,1.1,0.8,32.9,1.6,1.2,-,2010-11
Wayne Bridge,Manchester City,eng,36,D(L),178,69,1(2),148,-,-,-,-,-,72.4,1,-,2,-,0.3,-,2.7,0.7,-,-,-,1,-,-,1.3,1,19.3,-,0.7,-,2010-11
Abdul Razak,Manchester City,ci,23,DMC,180,76,0(1),1,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2010-11
David Silva,Manchester City,es,30,M(CLR),173,67,30(5),2565,4,7,2,-,1.8,87,0.2,2,1.6,1,0.7,-,0.5,0.4,0.1,-,2.1,1,0.7,0.1,1.6,1,44.4,0.5,1.5,0.3,2010-11
Shaun Wright-Phillips,Manchester City,eng,34,M(LR),168,64,2(5),202,-,-,-,-,0.9,79.5,0.1,-,0.6,0.3,0.4,-,0.1,0.3,-,-,0.3,1,0.9,0.3,1.1,0.7,10.4,0.4,0.1,-,2010-11
Mario Balotelli,Manchester City,it,26,FW,189,88,12(5),1092,6,-,6,1,2.8,77.1,0.5,2,1,0.6,1.9,-,0.5,0.2,0.1,-,0.5,0.9,1.6,0.8,2.1,1.8,17.5,0.2,0.6,0.1,2010-11
Edin Dzeko,Manchester City,ba,30,FW,193,84,8(7),846,2,2,-,-,2.2,69.6,1.4,-,0.8,0.3,1.1,-,0.9,0.5,0.1,-,0.6,0.7,1.3,0.4,2.3,1.9,19.5,0.2,0.5,0.1,2010-11
Carlos Tévez,Manchester City,ar,32,"AM(CL),FW",173,75,30(1),2535,20,6,6,-,3.9,82.9,0.1,8,1,0.8,1.4,-,-,0.5,0.1,-,1.7,2,1.4,1,2.6,1.7,35.4,0.3,2.1,0.4,2010-11
Roque Santa Cruz,Manchester City,py,35,FW,191,83,0(1),24,-,-,-,-,-,50,-,-,-,-,2,-,-,-,-,-,-,-,-,-,1,1,6,-,-,-,2010-11
Yaya Touré,Manchester City,ci,33,M(C),189,90,35,2977,8,4,3,-,1.4,85.5,1,3,1.4,1.1,1.2,-,0.8,0.7,0.1,-,1.1,1.5,0.9,0.1,1.3,1.3,52.4,0.1,3.1,0.4,2010-11
Pablo Zabaleta,Manchester City,ar,31,D(R),174,74,21(5),1946,2,2,8,1,0.7,79.3,1.7,2,3.1,2.7,1.5,0.2,3.5,1.1,0.3,-,0.7,0.3,1.1,0.1,0.7,0.7,36.6,0.3,0.8,-,2010-11
Adam Johnson,Manchester City,eng,29,M(CLR),175,63,15(16),1531,4,5,2,-,1.2,82.9,-,1,0.5,0.6,0.1,-,0.1,0.2,-,-,1.2,1.1,0.7,0.3,0.7,0.8,20.1,0.6,0.8,0.2,2010-11
Ryan McGivern,Manchester City,nir,26,Defender,183,84,0(1),20,-,-,-,-,1,92.9,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,2,14,-,-,-,2010-11
Emmanuel Adebayor,Manchester City,tg,32,FW,191,82,2(6),241,1,-,-,-,1,71.3,1.5,-,0.6,0.1,1,-,-,-,-,-,0.3,1,0.1,1,0.6,1,10.9,0.1,0.3,-,2010-11
James Milner,Manchester City,eng,30,M(CLR),175,70,23(9),2050,-,6,4,-,0.8,78.3,0.6,-,1.6,1.3,0.8,-,0.6,0.6,0.2,-,1.5,0.6,1.3,0.2,1.6,1.3,31.6,0.8,1.6,0.2,2010-11
Nigel de Jong,Manchester City,nl,31,M(C),174,72,30(2),2612,1,1,9,-,0.3,90,0.5,-,3,2.7,1.3,-,1.1,1,0.3,-,0.5,0.1,1.4,-,0.7,0.8,49.2,-,4,0.1,2010-11
Mark Halstead,Blackpool,eng,25,Goalkeeper,191,89,0(1),24,-,-,-,-,-,44.4,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,9,-,4,-,2010-11
Sergei Kornilenko,Blackpool,by,33,FW,185,78,3(3),180,-,-,1,-,0.8,61.8,0.8,-,0.3,0.3,0.8,-,0.5,0.2,-,-,0.2,0.2,0.3,0.2,0.7,1,9.2,-,0.3,-,2010-11
Alex Baptiste,Blackpool,eng,30,D(CLR),180,74,19(2),1729,2,-,2,-,0.7,76.4,1.7,-,2.4,0.9,0.5,0.8,9,1.1,0.8,-,0.2,-,0.5,-,0.5,0.5,31.5,0.2,2,-,2010-11
DJ Campbell,Blackpool,eng,34,"AM(LR),FW",178,72,30(1),2628,13,1,1,1,2.3,81.2,0.1,-,1.2,0.4,1.4,-,0.1,0.5,-,-,0.7,0.5,1.5,0.6,2.9,2.6,21.8,0.1,0.4,-,2010-11
Dekel Keinan,Blackpool,il,31,D(CL),184,74,3(3),395,-,-,2,-,0.2,86.9,1.3,1,1,1.5,0.7,1,10.2,0.5,1.2,-,-,-,1,-,-,0.2,24.2,-,2.5,-,2010-11
Ludovic Sylvestre,Blackpool,fr,32,M(C),183,80,6(2),430,-,-,-,-,0.1,85.7,0.3,-,2,1.1,0.4,-,0.6,0.5,0.1,-,1.3,0.5,0.3,-,0.5,0.3,35,0.5,1.9,-,2010-11
Jason Puncheon,Blackpool,eng,30,M(CLR),173,70,6(5),648,3,-,-,-,1.9,81.5,0.3,-,1,0.2,0.6,-,0.3,0.8,0.3,-,1,1.3,0.1,0.5,2.3,1.5,23.1,0.5,1.2,0.1,2010-11
