name,nat,tm,age,pos,cm,kg,app,min,G,A,yel,red,spG,pa%,aerWon,moM,tac,int,fouls,offW,clear,drbP,blcks,ownG,KP,drb,fouled,cOff,disp,unsT,avgP,crosses,longB,thrB,season
Fabio,Manchester United,br,26,D(LR),172,65,1(4),148,-,-,-,-,0.2,80.5,0.2,-,1.4,0.8,0.6,-,1,0.8,-,-,0.2,0.4,0.2,-,0.2,-,16.4,0.4,0.4,-,2009-10
Tomasz Kuszczak,Manchester United,pl,34,GK,191,84,8,720,-,-,-,-,-,52.2,0.1,-,-,0.3,-,-,1.3,-,-,-,-,-,0.1,-,-,-,22.3,-,4.8,-,2009-10
Owen Hargreaves,Manchester United,eng,35,Midfielder,180,74,0(1),1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2009-10
Danny Welbeck,Manchester United,eng,25,"AM(CLR),FW",185,73,1(4),137,-,-,-,-,1.2,89.8,-,-,0.6,0.4,0.8,-,-,0.4,-,-,0.2,0.2,0.4,-,0.8,-,9.8,-,-,-,2009-10
Rafael,Manchester United,br,26,D(R),172,78,8,683,1,1,2,-,0.4,77.7,1,-,6,2.4,2,-,4.1,0.8,0.1,-,0.8,1.1,1.5,-,1,-,46,0.8,2,0.1,2009-10
Rio Ferdinand,Manchester United,eng,37,D(C),189,82,12(1),1083,-,-,-,-,0.3,79.7,1.8,-,0.9,1.9,0.2,1,5.2,0.1,0.3,-,0.1,0.2,0.7,-,0.2,-,47.1,0.1,4.2,-,2009-10
Wayne Rooney,Manchester United,eng,30,"AM(CL),FW",176,83,32,2723,26,3,6,-,5.7,73.6,0.8,5,0.7,0.4,0.8,-,0.3,0.3,-,-,1.8,1.3,0.9,0.9,2.7,-,40.1,0.6,2.8,0.4,2009-10
Ryan Giggs,Manchester United,wls,42,M(CL),180,68,20(5),1815,5,9,-,-,1.2,74.1,0.3,4,1.6,0.7,0.4,-,0.5,0.4,-,-,2.7,1.1,0.8,0.2,2.4,-,36,2.8,2,0.4,2009-10
Patrice Evra,Manchester United,fr,35,"D(L),M(L)",174,74,37(1),3288,-,3,5,-,0.8,80.1,1.8,2,2.7,1.9,1.1,0.1,3.3,0.8,0.4,-,0.9,1.3,1.3,0.2,1.4,-,43.2,0.5,1.2,0.1,2009-10
Mame Biram Diouf,Manchester United,sn,28,"AM(LR),FW",185,79,0(5),90,1,-,1,-,1.6,85,0.4,-,-,0.4,0.6,-,0.2,-,-,-,-,0.4,-,0.4,0.2,-,4,0.2,0.4,-,2009-10
Antonio Valencia,Manchester United,ec,31,"D(R),M(R)",181,83,29(5),2615,5,7,3,-,1.1,82.9,0.9,6,1.6,0.9,1.2,-,0.3,0.2,-,-,2.6,1.5,0.9,0.2,2.2,-,33.1,2.1,0.7,0.2,2009-10
Darron Gibson,Manchester United,ie,28,M(C),183,90,6(9),588,2,2,2,-,2.2,80.8,0.4,-,0.9,0.7,0.5,-,0.7,0.5,0.2,-,0.8,0.3,0.1,-,0.3,-,26,0.3,1.2,0.3,2009-10
Paul Scholes,Manchester United,eng,41,M(C),168,70,24(4),1948,3,3,8,1,1.5,89.2,0.2,2,2.9,1.4,1.2,-,0.4,0.8,0.3,-,0.9,0.6,0.6,-,0.8,-,57.7,-,6.7,0.2,2009-10
Darren Fletcher,Manchester United,sct,32,M(C),183,83,29(1),2577,4,4,4,1,1.2,84.5,0.9,-,2.7,1.9,1.2,0.1,1,1,0.1,-,1.5,0.4,1.1,-,2,-,57.5,0.5,3.5,0.3,2009-10
Jonny Evans,Manchester United,nir,28,D(CL),188,77,18,1587,-,-,2,-,0.4,80.8,2.7,1,2,2.6,1.1,0.7,8,0.4,0.4,-,0.2,0.2,0.8,-,0.2,-,46.8,-,3.4,0.1,2009-10
Ben Foster,Manchester United,eng,33,GK,193,79,9,810,-,-,-,-,-,52.5,-,-,-,-,-,-,0.7,-,-,-,-,0.1,0.1,-,0.2,-,22.7,-,5.3,-,2009-10
Dimitar Berbatov,Manchester United,bg,35,"AM(C),FW",188,79,24(9),2096,12,5,1,-,3,77.9,1.3,6,0.6,0.6,1.3,-,0.5,0.1,0.1,-,1.6,0.9,1.1,0.7,2.2,-,28,0.2,0.7,0.6,2009-10
Edwin van der Sar,Manchester United,nl,45,GK,197,84,21,1890,-,-,-,-,-,60.9,-,-,-,-,-,-,0.8,-,-,-,0.1,-,0.2,-,-,-,27.8,-,8.2,-,2009-10
Nemanja Vidic,Manchester United,rs,34,D(C),189,84,24,2107,1,-,7,1,0.5,83.2,4.5,1,2.2,2.5,1.3,0.2,9.3,0.3,1.1,-,0.1,0.1,1,-,0.3,-,50.4,-,3.8,-,2009-10
Michael Carrick,Manchester United,eng,35,"D(C),M(C)",188,74,22(8),2112,3,2,1,-,1.1,84.8,0.3,1,2.3,1.5,0.5,0.1,1.4,0.6,0.4,-,1.1,0.2,0.8,-,0.7,-,50.8,0.1,4.5,0.1,2009-10
Michael Owen,Manchester United,eng,36,FW,173,70,5(14),607,3,-,-,-,1.1,90.7,0.1,-,0.2,0.2,0.2,-,-,-,-,-,0.5,0.2,0.3,0.3,0.5,-,11.3,-,0.2,0.2,2009-10
Gary Neville,Manchester United,eng,41,D(R),180,79,15(2),1355,-,1,3,-,0.2,82.3,0.8,-,1.6,1.5,0.9,-,2.5,0.3,0.2,-,0.8,0.1,0.8,0.1,0.2,-,46.8,1.1,2.8,0.1,2009-10
Federico Macheda,Manchester United,it,25,FW,184,77,1(4),127,1,1,-,-,0.6,74.4,0.2,-,-,0.2,0.8,-,-,0.2,-,-,0.4,0.4,0.2,-,1.8,-,7.8,-,0.2,-,2009-10
Tuncay,Stoke,tr,34,"M(L),FW",182,70,13(17),1285,4,2,2,-,1,69.6,0.4,-,0.8,0.4,1,-,0.1,0.3,-,-,0.4,0.4,0.9,0.5,1.3,-,12.1,-,0.5,0.1,2009-10
Dean Whitehead,Stoke,eng,34,"D(R),DMC",180,77,33(3),2899,-,-,7,1,0.4,74.4,0.9,-,1.9,2.7,1.4,-,2.3,0.8,0.4,-,0.6,0.2,1,-,0.8,-,26,0.1,2,-,2009-10
Ricardo Fuller,Stoke,jm,36,FW,191,78,22(13),2240,3,3,9,-,1.8,68.8,1.2,-,0.7,0.5,1.8,-,-,0.1,0.2,-,0.7,1,1.5,0.9,1.9,-,14.1,0.1,0.5,-,2009-10
Dave Kitson,Stoke,eng,36,AM(L),191,79,10(8),935,3,1,1,-,1.1,54.7,2.7,1,1.1,0.8,1.7,-,0.3,0.4,0.1,-,0.6,0.3,0.9,0.3,0.9,-,17.1,-,0.6,0.2,2009-10
Rory Delap,Stoke,ie,40,"D(C),M(CR),FW",183,74,34(2),2887,-,-,3,-,0.6,63,1.7,-,1.6,2.1,0.9,-,2.7,0.5,0.5,-,1.2,0.4,0.4,0.1,0.6,-,21.2,0.2,0.8,0.1,2009-10
Danny Collins,Stoke,wls,36,D(C),185,75,22(3),2079,-,1,-,-,0.1,61.2,2.2,1,1.7,2.2,0.4,-,6.5,0.4,0.3,-,0.3,0.2,0.3,-,0.2,-,27.8,0.3,2.3,-,2009-10
Abdoulaye Faye,Stoke,sn,38,"D(CL),DMC",188,87,30(1),2386,2,-,4,2,0.8,69.6,2.2,2,1.7,1.8,0.8,0.4,8.6,0.2,0.8,-,0.1,0.1,0.4,-,0.3,-,14.5,-,1.5,-,2009-10
Asmir Begovic,Stoke,ba,29,GK,198,83,3(1),324,-,-,-,-,-,53.4,-,-,-,-,-,-,0.3,0.3,-,-,-,-,0.3,-,-,-,32.8,-,16.3,-,2009-10
Louis Moult,Stoke,,24,Forward,183,85,0(1),5,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2009-10
James Beattie,Stoke,eng,38,FW,185,84,11(11),801,3,1,1,-,1,53.4,2.5,1,0.4,0.2,1,-,0.8,0.2,0.1,-,0.3,-,0.8,0.3,0.7,-,11.3,-,0.1,-,2009-10
Andy Wilkinson,Stoke,eng,32,D(LR),180,69,21(4),2034,-,-,5,1,0.4,57.7,0.8,-,3,2.1,1.1,0.1,5.1,0.6,0.3,-,0.2,0.2,0.6,-,0.5,-,19.6,0.1,1,-,2009-10
Salif Diao,Stoke,sn,39,M(CR),185,73,11(5),946,1,1,7,-,0.5,71.3,1.3,-,3.4,1.5,1.9,-,1.3,0.4,0.1,-,0.4,-,0.4,-,0.3,-,22.4,0.1,1.3,0.1,2009-10
Richard Cresswell,Stoke,eng,38,Midfielder,183,82,1(1),64,-,-,-,-,0.5,62.5,0.5,-,0.5,0.5,1.5,-,1,-,-,-,-,-,0.5,-,0.5,-,4,-,-,-,2009-10
Danny Pugh,Stoke,eng,33,"D(L),M(L)",183,76,1(6),179,1,-,-,-,0.4,72.7,-,-,0.4,-,0.4,-,0.9,0.3,-,-,0.3,0.1,0.4,-,0.3,-,7.9,0.3,0.6,-,2009-10
Matthew Etherington,Stoke,eng,35,M(L),178,67,33(1),2894,5,8,1,-,0.9,76.1,0.1,1,1.1,1,0.4,-,0.4,0.4,-,-,2,0.7,1.1,0.2,1.3,-,22.1,2.5,0.7,0.1,2009-10
Ryan Shawcross,Stoke,eng,28,D(C),191,76,27(1),2449,2,2,8,1,0.9,57.5,1.8,2,1.6,2.1,1.3,0.5,10.4,0.3,1.2,-,0.3,-,0.8,0.1,0.3,-,15.4,0.1,2.1,-,2009-10
Liam Lawrence,Stoke,eng,34,DMC,180,71,14(11),1379,1,2,-,-,0.7,72.2,0.3,2,1,1.6,0.5,-,0.7,0.5,0.2,-,1,0.3,0.8,-,0.8,-,16.7,1.4,0.9,0.1,2009-10
Steve Simonsen,Stoke,eng,37,Goalkeeper,189,79,2(1),229,-,-,-,-,-,39.8,-,1,-,-,-,-,1,-,-,-,0.3,-,-,-,-,-,31,-,12.3,-,2009-10
Danny Higginbotham,Stoke,eng,37,"D(C),DMC",188,78,23(1),2004,1,1,-,-,0.6,51.6,1.5,-,1.4,1.4,0.5,0.2,6.7,0.3,0.7,1,0.4,0.2,0.7,0.1,0.3,-,22.6,0.3,3.2,-,2009-10
Thomas Sørensen,Stoke,dk,40,GK,195,82,33,2867,-,-,-,-,-,35.9,0.1,2,-,-,-,-,0.7,-,-,-,0.1,0.1,0.3,-,-,-,31.5,-,10.4,-,2009-10
Mamady Sidibe,Stoke,ml,36,"AM(L),FW",193,77,19(5),1531,2,1,-,-,0.8,53.1,5.7,1,1.3,0.9,1.1,-,0.7,0.1,0.3,-,0.4,0.2,1.1,0.3,1.4,-,22,-,0.3,-,2009-10
Glenn Whelan,Stoke,ie,32,DMC,180,79,25(8),2353,2,2,9,-,1.2,71.6,0.8,-,1.8,2.2,1,-,1.2,0.9,0.5,-,0.8,0.2,0.6,-,0.9,-,31.2,0.6,2.6,0.1,2009-10
Robert Huth,Stoke,de,32,D(C),191,80,30(2),2743,3,1,6,-,1,63.9,2.2,2,2,2.1,1,0.3,8.5,0.3,0.7,-,0.3,0.2,0.8,-,0.4,-,18.4,-,1.4,-,2009-10
Guillermo Franco,West Ham,mx,39,"AM(L),FW",181,77,16(7),1373,5,3,5,-,1.3,70,1.7,-,0.9,0.7,1.6,-,0.6,0.3,0.1,-,1,0.3,1.3,0.5,1.3,-,20.3,0.1,1,0.2,2009-10
Luis Jimenez,West Ham,cl,32,"AM(CL),FW",182,75,6(5),657,1,2,3,-,1.3,83.8,0.4,-,1.2,0.8,1.8,-,0.1,0.6,-,-,1.7,0.9,0.8,0.4,0.9,-,22.5,0.2,0.8,0.2,2009-10
Luis Boa Morte,West Ham,pt,39,"AM(C),FW",178,72,1,64,1,-,1,-,2,81,-,-,3,4,1,-,-,2,1,-,1,1,2,1,2,-,21,-,1,-,2009-10
Manuel da Costa,West Ham,ma,30,D(C),190,80,12(3),1094,2,-,-,-,0.6,67.8,3.4,2,1.9,2.2,0.9,0.5,10.3,0.5,0.8,-,0.1,0.5,0.7,-,0.5,-,27.5,-,2.3,0.1,2009-10
Matt Upson,West Ham,eng,37,D(C),185,72,33,2905,3,-,3,-,0.6,78.6,2.4,-,1.6,1.8,0.8,0.7,11.7,0.2,0.8,-,0.4,-,0.4,-,0.1,-,34.3,-,3.9,-,2009-10
Freddie Sears,West Ham,eng,26,"M(LR),FW",170,72,0(1),12,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,-,-,2009-10
Frank Nouble,West Ham,eng,24,AM(L),193,87,3(5),256,-,-,-,-,0.8,73,0.8,-,-,0.4,0.5,-,0.1,-,-,-,0.5,0.6,0.1,0.3,1,-,7.9,-,-,-,2009-10
Jordan Spence,West Ham,eng,26,D(R),189,72,0(1),2,-,-,-,-,-,100,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2009-10
Alessandro Diamanti,West Ham,it,33,"M(CR),FW",180,73,18(9),1818,7,3,5,-,3.7,70.4,-,3,1.2,1.6,1.8,-,0.1,0.8,-,-,1.8,1.2,1.5,0.1,2,-,27.9,1.7,2.5,0.3,2009-10
Benni McCarthy,West Ham,za,38,FW,183,80,2(3),157,-,-,-,-,0.8,70,0.2,-,0.4,0.6,0.6,-,0.2,-,-,-,1.2,0.2,0.4,0.2,0.2,-,10,-,0.2,0.4,2009-10
Danny Gabbidon,West Ham,wls,37,D(C),178,77,8(2),715,-,1,-,-,0.2,80.2,2.2,-,1.3,2.3,0.9,0.6,9.8,-,1.4,-,0.2,0.1,0.7,-,0.2,-,24.8,-,2.1,-,2009-10
Mark Noble,West Ham,eng,29,M(C),180,70,25(2),2123,2,4,5,1,1.2,82.5,0.1,4,2.3,1.9,1.4,-,0.6,1.1,0.1,-,2.2,0.7,0.7,0.1,1.3,-,41.9,1.6,3.6,0.2,2009-10
James Tomkins,West Ham,eng,27,D(CR),191,74,22(1),1997,-,-,-,-,0.7,80.8,3.3,-,1.3,2.4,0.5,0.7,11.7,0.6,0.8,-,0.2,-,0.7,-,0.2,-,32.3,0.1,3,-,2009-10
Peter Kurucz,West Ham,hu,28,Goalkeeper,185,76,0(1),17,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,1,-,2009-10
Kieron Dyer,West Ham,eng,37,D(C),173,65,4(6),359,-,1,-,-,0.9,88.7,0.1,-,0.2,1,0.2,-,-,0.3,-,-,0.4,0.4,1,0.5,0.6,-,12.4,0.1,0.4,-,2009-10
Fabio Daprelà,West Ham,ch,25,M(L),180,65,4(3),372,-,-,2,-,-,82.3,0.6,-,2.1,0.6,1.4,-,3.4,0.6,0.4,-,0.3,0.6,1.1,-,0.9,-,20.1,0.1,0.7,-,2009-10
Mido,West Ham,eg,33,FW,188,75,5(4),495,-,-,2,-,2.4,67.5,3.3,-,0.9,0.6,1.7,-,1.8,0.2,0.2,-,0.3,0.2,0.1,0.4,1.4,-,21.6,0.4,0.4,-,2009-10
Junior Stanislas,West Ham,eng,26,AM(LR),180,79,11(15),1241,3,2,2,-,1.5,78.3,0.1,-,0.9,1,0.5,-,0.4,0.5,-,-,0.8,0.3,0.3,0.2,1,-,15.6,0.5,0.4,0.1,2009-10
Carlton Cole,West Ham,eng,32,FW,191,84,26(4),2286,10,3,3,-,3,64.6,3.1,1,0.3,0.4,2.5,-,0.9,0.3,-,1,1.2,1.2,1.3,1.1,3.9,-,22.4,0.1,0.7,0.1,2009-10
Zavon Hines,West Ham,eng,27,AM(L),178,72,5(8),601,1,-,3,-,1.2,81.7,0.2,-,1.1,1.5,1.1,-,0.1,0.2,-,-,0.5,0.5,2.3,0.6,1.2,-,11.8,0.1,0.1,-,2009-10
Radoslav Kovac,West Ham,cz,36,D(C),189,78,27(4),2269,2,2,7,1,0.7,79.9,1.8,-,2.9,2.1,1.2,-,2.4,1.2,0.3,-,0.4,0.2,0.9,-,0.8,-,38.1,-,2.1,-,2009-10
Valon Behrami,West Ham,ch,31,M(C),185,78,24(3),2055,1,1,-,-,0.7,81.1,0.5,2,4,1.8,1.3,-,1.1,1.1,0.2,-,0.6,0.7,2.7,-,1.2,-,28.4,-,0.7,0.1,2009-10
Ilan Araujo,West Ham,br,35,AM(C),181,76,6(5),576,4,-,-,-,1.3,83.3,0.4,-,0.5,0.5,0.9,-,0.3,0.2,-,-,0.5,0.6,0.9,0.3,1.2,-,15.3,-,0.5,0.1,2009-10
James Collins,West Ham,wls,33,D(C),188,83,3,270,-,-,1,-,0.3,78.4,3.3,1,2,3,0.3,0.7,13.3,0.3,2.3,-,-,-,0.7,-,-,-,32.3,-,2.3,-,2009-10
Robert Green,West Ham,eng,36,GK,187,93,38,3403,-,-,-,-,-,42.7,0.1,1,-,-,-,-,1.6,0.1,-,1,-,-,0.3,-,-,-,30.9,-,9.7,-,2009-10
Hérita Ilunga,West Ham,cg,34,D(C),180,74,16,1211,-,1,2,-,0.3,81.7,0.9,-,2.2,0.9,0.9,0.4,3.8,0.4,0.4,-,0.5,0.4,1.2,0.1,0.6,-,34.1,0.3,0.6,0.1,2009-10
Scott Parker,West Ham,eng,35,M(C),170,67,30(1),2576,2,3,8,1,1.4,82.4,0.2,2,3.3,2.4,1.1,-,1.4,1.2,0.9,-,1.1,1.3,2.1,0.1,1.4,-,48.6,-,3.9,0.5,2009-10
Jonathan Spector,West Ham,us,30,"D(CR),DMC",183,76,22(5),2238,-,-,2,-,0.2,74.3,0.7,-,2.7,1.9,0.9,0.1,5.5,0.6,0.2,1,0.6,0.6,1.1,-,0.6,-,31.1,0.1,2.1,0.1,2009-10
Jack Collison,West Ham,wls,27,M(C),183,75,19(3),1659,2,3,2,-,1.2,83.3,0.4,-,1.5,2.5,0.6,-,0.7,1,0.2,-,0.9,0.7,0.4,0.1,0.9,-,30.8,0.2,1.2,0.1,2009-10
Julien Faubert,West Ham,fr,33,"D(R),M(R)",180,75,32(1),2820,1,3,6,-,0.2,72.4,0.8,1,1.5,1.7,1,0.2,3.6,0.5,0.3,-,0.8,0.7,0.6,-,0.7,-,33,0.7,2.2,0.1,2009-10
Benjani,Manchester City,zw,38,FW,188,78,1(1),126,-,1,-,-,1,71.9,1.5,-,-,0.5,-,-,-,-,-,-,1,-,1.5,0.5,1.5,-,16,-,-,-,2009-10
Vincent Kompany,Manchester City,be,30,D(C),190,85,21(4),1913,2,1,2,-,0.4,81.1,2.2,2,2,2.8,1,0.6,7.5,0.3,0.5,-,0.3,0.2,0.7,-,0.3,-,38.8,-,3.9,-,2009-10
Micah Richards,Manchester City,eng,28,D(CR),180,82,19(4),1647,3,1,2,-,0.8,76.5,2.7,-,1.2,1.5,1.3,0.3,4,0.5,0.3,-,0.3,0.9,1.1,-,0.7,-,24.8,0.1,0.7,-,2009-10
Javier Garrido,Manchester City,es,31,D(CL),180,76,7(2),634,1,-,1,-,0.4,82.3,0.4,-,2.2,1.1,0.8,0.4,2.7,0.2,-,-,0.1,0.1,1.2,0.2,0.3,-,42.7,0.4,2.4,-,2009-10
Abdisalam Ibrahim,Manchester City,no,25,M(C),185,72,0(1),14,-,-,-,-,1,66.7,-,-,-,1,2,-,-,1,1,-,-,-,-,-,1,-,6,-,1,-,2009-10
Sylvinho,Manchester City,br,42,D(C),173,66,6(3),484,-,-,2,-,0.6,82.4,0.3,-,1.2,0.9,0.4,0.1,0.9,0.6,0.3,-,0.3,0.7,0.3,-,0.7,-,34.1,0.3,0.8,-,2009-10
Patrick Vieira,Manchester City,fr,40,"D(C),DMC",192,82,8(5),815,1,1,2,-,0.5,77.4,1.1,-,2.2,1.7,1.5,-,1.5,0.8,0.2,-,1.2,0.2,1.9,-,1.5,-,41.5,-,3.7,0.3,2009-10
Gareth Barry,Manchester City,eng,35,M(C),183,78,34,2996,2,7,4,-,0.9,77.5,1.5,1,3.3,2.4,1.9,-,2.6,0.6,0.2,-,1.5,0.5,1.6,0.1,1.4,-,52.1,0.8,4.1,0.1,2009-10
Wayne Bridge,Manchester City,eng,36,D(L),178,69,23,1897,-,-,2,-,0.7,73.6,1,-,2.2,2.8,0.7,0.1,3.9,0.5,0.2,-,0.3,0.7,0.7,-,0.5,-,41.9,-,3.3,-,2009-10
Dedryck Boyata,Manchester City,be,25,D(C),188,84,1(2),124,-,-,1,-,-,71.8,0.3,-,1.3,0.7,1,1,3.3,-,-,-,-,0.3,0.3,-,0.7,-,13,-,0.7,-,2009-10
Joleon Lescott,Manchester City,eng,34,D(CL),190,89,17(1),1565,1,1,1,-,0.4,73.2,2.2,-,1.4,2.3,0.7,0.7,7.7,0.2,0.9,-,0.2,-,0.8,0.1,0.2,-,35.4,0.1,2.1,-,2009-10
Craig Bellamy,Manchester City,wls,37,AM(R),175,68,26(6),2379,10,8,3,1,1.8,80.8,0.1,2,1.1,1.3,0.9,-,0.4,0.3,0.1,-,1.6,0.7,0.7,0.7,1.2,-,28.6,1,0.8,0.2,2009-10
Gunnar Nielsen,Manchester City,fo,29,Goalkeeper,191,89,0(1),14,-,-,-,-,-,22.2,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,9,-,1,-,2009-10
Kolo Touré,Manchester City,ci,35,D(C),183,74,31,2711,1,-,1,-,0.4,79.1,2,1,2.2,2.7,0.5,0.9,8.3,0.5,0.8,-,0.2,0.5,0.5,-,0.3,-,37.5,-,3.2,-,2009-10
Marton Fülöp,Manchester City,hu,33,GK,196,92,3,270,-,-,-,-,-,35.4,-,-,-,-,-,-,0.7,-,-,-,-,-,0.3,-,-,-,26.3,-,5.3,-,2009-10
Alex Nimely,Manchester City,,25,Forward,180,74,0(1),7,-,-,-,-,1,100,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,4,-,-,-,2009-10
Shay Given,Manchester City,ie,40,GK,183,84,35,3136,-,-,2,-,-,43.2,0.1,2,-,-,-,-,1.2,-,-,-,-,-,-,-,-,-,29.7,-,8.2,-,2009-10
Robinho,Manchester City,br,32,"AM(CLR),FW",172,60,6(4),542,-,3,-,-,2.3,81.4,-,-,0.8,0.7,0.6,-,-,0.2,-,-,0.6,0.4,1.3,0.7,1.3,-,23.1,0.1,1,0.2,2009-10
Shaun Wright-Phillips,Manchester City,eng,34,M(LR),168,64,19(11),1748,4,7,2,-,1.3,72.1,0.2,1,1,1.1,0.7,-,0.9,0.5,-,-,1.1,1.9,1.4,0.2,1.6,-,17.1,0.5,0.8,-,2009-10
Stephen Ireland,Manchester City,ie,30,M(C),176,68,16(6),1453,2,2,-,-,0.7,76,0.2,-,1.6,2,0.3,-,0.8,0.6,0.3,-,1,0.1,0.6,0.1,0.9,-,31.8,0.1,2.1,0.4,2009-10
Carlos Tévez,Manchester City,ar,32,"AM(CL),FW",173,75,32(3),2871,23,7,6,-,3.6,81.7,0.1,6,0.9,0.5,1.2,-,0.1,0.5,-,-,1.5,1.3,1.8,0.5,2.7,-,31.9,0.2,2.3,0.4,2009-10
Roque Santa Cruz,Manchester City,py,35,FW,191,83,6(13),636,3,-,1,-,1,70.5,1.9,2,0.5,0.6,0.4,-,0.3,-,-,-,0.4,-,0.4,0.4,0.8,-,15.9,0.1,0.5,-,2009-10
Michael Johnson,Manchester City,eng,28,Midfielder,183,80,0(1),1,-,-,-,-,-,66.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,2009-10
Nedum Onuoha,Manchester City,eng,29,D(CR),183,94,5(5),571,1,1,-,-,0.4,71.8,0.3,-,1.5,1.1,0.5,0.7,4.1,0.2,0.4,-,0.3,0.2,0.6,-,-,-,23.8,-,1.1,-,2009-10
Pablo Zabaleta,Manchester City,ar,31,D(R),174,74,23(4),2102,-,1,8,1,0.4,75.7,1.2,1,3.9,2.6,1.3,0.4,3.7,1.2,0.2,-,0.6,0.3,1.2,-,0.6,-,39,0.6,2.4,-,2009-10
Martin Petrov,Manchester City,bg,37,"M(CL),FW",180,77,8(8),724,4,3,-,-,1.8,81.1,-,-,0.3,0.3,0.3,-,0.3,0.1,0.1,-,1.3,0.2,0.3,0.1,0.6,-,24.8,1.1,2.3,0.1,2009-10
Adam Johnson,Manchester City,eng,29,M(CLR),175,63,14(2),1180,1,5,1,-,1.1,80.4,0.1,-,1,1.5,0.6,-,0.3,0.3,0.1,-,2.1,1.8,1.1,0.3,1.1,-,26.5,1.3,1.5,0.1,2009-10
Emmanuel Adebayor,Manchester City,tg,32,FW,191,82,25(1),2212,14,3,1,-,2.2,78.2,1.8,3,0.6,0.2,1.5,-,1.2,0.5,-,1,1.4,1.2,1.2,1.8,3.2,-,31.4,0.1,1.1,-,2009-10
Greg Cunningham,Manchester City,ie,25,D(CL),183,70,0(2),2,-,-,-,-,-,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,2009-10
Richard Dunne,Manchester City,ie,36,D(C),188,89,2,180,-,-,-,-,-,85.1,3,-,1.5,1,0.5,1,8,1,2.5,-,-,-,-,-,-,-,37,-,1.5,-,2009-10
Nigel de Jong,Manchester City,nl,31,M(C),174,72,30(4),2631,-,-,7,-,0.4,84.9,0.4,-,2.8,3.3,1.3,-,1.4,0.6,0.3,-,0.4,0.2,1.3,-,0.7,-,40.3,-,3.7,-,2009-10
Chris McCann,Burnley,ie,29,M(C),185,75,7,491,-,-,-,-,0.7,77.8,0.4,-,1.4,1.3,0.6,-,1.6,0.6,0.3,-,0.9,0.4,0.7,-,1.7,-,19.3,0.3,0.9,-,2009-10
Graham Alexander,Burnley,sct,44,M(CR),180,76,33,2747,7,1,3,-,0.9,78.7,0.4,2,1.8,1.8,0.8,-,1.8,0.7,0.3,-,1.1,-,0.9,-,0.9,-,43.9,0.5,3.2,0.1,2009-10
Steven Caldwell,Burnley,sct,36,D(C),181,72,12(1),1063,1,-,1,1,0.5,73.5,2.3,-,0.8,1.7,1.2,1.1,7.4,0.5,0.8,-,0.1,0.1,1,-,0.2,-,27,-,1.7,-,2009-10
David Nugent,Burnley,eng,31,"M(C),FW",180,76,20(10),1879,6,2,-,-,1.4,71,1.6,1,0.6,0.5,0.6,-,0.4,0.3,-,-,0.8,0.4,0.9,0.5,1.6,-,16.5,0.1,0.4,0.1,2009-10
Jack Cork,Burnley,eng,27,DMC,183,70,8(3),773,1,3,1,-,0.9,81.5,0.5,-,2,1.6,0.6,-,0.6,0.9,-,-,1.3,0.1,1.4,-,1.9,-,27.1,0.2,0.5,0.4,2009-10
Stephen Jordan,Burnley,eng,34,D(CL),183,71,23(2),2024,-,1,2,1,0.1,70.9,1.1,-,2.3,1.8,1,0.3,5.4,0.5,0.2,1,0.4,0.4,0.6,-,0.3,-,32.8,0.2,1.4,-,2009-10
Tyrone Mears,Burnley,eng,33,D(R),181,74,38,3420,-,4,7,-,0.5,73.6,1.4,-,2.5,2.2,1.2,0.3,4.7,0.3,0.7,-,0.5,0.6,1.2,0.1,0.7,-,35.6,0.3,1.7,-,2009-10
Steven Fletcher,Burnley,sct,29,FW,186,76,35,2873,8,5,1,-,2.3,71.7,1.8,1,1,0.7,1.4,-,0.4,0.4,0.1,-,1,0.5,1.7,0.8,2.8,-,27.1,0.1,0.3,-,2009-10
Johannes Karl Gudjonsson,Burnley,is,36,Midfielder,173,72,1(9),312,-,-,1,-,0.2,77.5,0.3,-,0.5,1.1,0.2,-,1.1,0.1,0.2,-,0.3,-,0.5,0.1,1,-,12,-,1.4,-,2009-10
Daniel Fox,Burnley,eng,30,D(CL),183,79,13(1),1149,1,1,3,-,1,70,1.6,-,2.1,2.1,0.8,0.4,4.4,0.4,0.4,-,0.7,0.3,0.6,-,0.4,-,34.3,0.7,2.9,-,2009-10
Christian Kalvenes,Burnley,no,39,D(L),183,75,3(2),276,-,-,-,-,0.6,62.5,0.6,-,2,1.6,0.8,0.2,4.4,0.4,0.4,-,0.4,0.2,0.4,-,0.2,-,19.2,0.2,0.4,-,2009-10
